,7203.T,1299.HK,6758.T,CBA.AX,BHP.AX,6861.T,CSL.AX,9984.T,388.HK,7974.T,WBC.AX,6098.T,8306.T,8035.T,NAB.AX,6501.T,ANZ.AX,4063.T,7267.T,6954.T,4502.T,6594.T,9433.T,WES.AX,8316.T,6367.T,9983.T,6981.T,7741.T,6702.T,D05.SI,MQG.AX,8001.T,9434.T,8058.T,3382.T,8031.T,6273.T,WOW.AX,4568.T,RIO.AX,4503.T,9432.T,8411.T,4661.T,4911.T,2413.T,4452.T,8766.T,6902.T,TCL.AX,O39.SI,FMG.AX,669.HK,9022.T,6752.T,4543.T,6869.T,4519.T,5108.T,GMG.AX,4901.T,9020.T,7733.T,6503.T,8801.T,2914.T,6301.T,7751.T,7309.T,1.HK,6920.T,4523.T,8591.T,6971.T,U11.SI,2502.T,823.HK,6326.T,8750.T,8802.T,6857.T,9843.T,6502.T,ALL.AX,APT.AX,4578.T,8267.T,6645.T,27.HK,8113.T,COL.AX,8053.T,2.HK,9735.T,1925.T,3.HK,16.HK,8604.T,WPL.AX,NCM.AX,JHX.AX,6988.T,11.HK,1113.HK,2503.T,7832.T,6701.T,4684.T,1928.T,8002.T,JPY,3407.T,7269.T,6762.T,4689.T,5020.T,J36.SI,Z74.SI,7270.T,8725.T,BXB.AX,XRO.AX,5401.T,2388.HK,8630.T,6178.T,FPH.NZ,4307.T,8697.T,1878.T,SHL.AX,2127.T,6479.T,8830.T,6723.T,9962.T,S32.AX,2802.T,4507.T,STO.AX,6586.T,8309.T,1928.HK,6506.T,ASX.AX,4755.T,4188.T,COH.AX,7201.T,SCG.AX,4005.T,6383.T,2801.T,TLS.AX,6.HK,AUD,6504.T,6963.T,9613.T,QBE.AX,8015.T,8601.T,NST.AX,4612.T,66.HK,7532.T,4751.T,5201.T,SUN.AX,3659.T,9064.T,8951.T,3402.T,5802.T,7011.T,4528.T,6201.T,7701.T,RHC.AX,3626.T,TAH.AX,9143.T,1605.T,7752.T,9007.T,5938.T,7272.T,288.HK,5713.T,1997.HK,868.HK,4324.T,APA.AX,2897.T,9005.T,SEK.AX,8473.T,4151.T,9041.T,3269.T,MGR.AX,3281.T,6967.T,6146.T,IAG.AX,BSL.AX,SGP.AX,1801.T,9502.T,9531.T,3038.T,C31.SI,9110.T,9532.T,9062.T,3092.T,DXS.AX,3283.T,9101.T,9503.T,4183.T,8308.T,DMP.AX,MPL.AX,9104.T,SE,4185.T,9021.T,5411.T,SYD.AX,5332.T,6965.T,7951.T,8795.T,7202.T,2269.T,C38U.SI,4704.T,CPU.AX,4021.T,n/a,GPT.AX,XTSLA,MIN.AX,ORG.AX,SUM
10/20/2021,2.53,1.87,1.95,1.84,1.16,1.58,1.37,0.91,0.99,0.69,0.94,1.2,0.96,0.89,0.96,0.78,0.8,0.84,0.68,0.56,0.61,0.66,0.72,0.63,0.6,0.76,0.51,0.6,0.76,0.51,0.56,0.66,0.47,0.53,0.56,0.43,0.47,0.45,0.52,0.62,0.37,0.45,0.48,0.45,0.43,0.37,0.4,0.38,0.46,0.41,0.42,0.4,0.25,0.38,0.29,0.37,0.4,0.29,0.32,0.36,0.36,0.4,0.26,0.35,0.34,0.29,0.33,0.3,0.33,0.27,0.25,0.24,0.23,0.32,0.26,0.32,0.29,0.25,0.29,0.3,0.25,0.22,0.19,0.24,0.27,0.27,0.23,0.21,0.25,0.15,0.23,0.24,0.22,0.22,0.21,0.26,0.23,0.23,0.21,0.25,0.2,0.22,0.14,0.2,0.16,0.2,0.21,0.18,0.19,0.18,0.18,0.55,0.18,0.23,0.18,0.22,0.17,0.16,0.21,0.17,0.2,0.15,0.19,0.2,0.16,0.19,0.17,0.17,0.17,0.18,0.11,0.18,0.13,0.13,0.15,0.2,0.17,0.18,0.19,0.24,0.14,0.16,0.15,0.0,0.15,0.16,0.12,0.15,0.14,0.16,0.16,0.1,0.12,0.16,0.16,0.11,0.16,0.0,0.11,0.17,0.17,0.13,0.12,0.11,0.0,0.12,0.13,0.1,0.13,0.16,0.11,0.0,0.13,0.12,0.15,0.12,0.11,0.17,0.14,0.12,0.0,0.12,0.12,0.12,0.0,0.0,0.0,0.11,0.0,0.13,0.12,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.15,0.0,0.0,0.11,0.0,0.0,0.0,0.34,0.0,0.14,0.0,0.11,0.0,0.11,0.12,0.0,0.11,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.91000000000001
10/21/2021,2.59,1.87,1.92,1.87,1.17,1.57,1.36,0.9,1.0,0.69,0.95,1.18,0.96,0.9,0.96,0.78,0.81,0.83,0.69,0.57,0.61,0.66,0.71,0.63,0.61,0.76,0.51,0.6,0.75,0.5,0.56,0.66,0.48,0.53,0.57,0.43,0.48,0.45,0.52,0.6,0.38,0.44,0.48,0.45,0.43,0.36,0.38,0.38,0.46,0.43,0.43,0.4,0.25,0.38,0.29,0.37,0.4,0.28,0.31,0.36,0.35,0.39,0.26,0.35,0.34,0.29,0.33,0.3,0.34,0.27,0.25,0.23,0.23,0.32,0.26,0.32,0.29,0.25,0.29,0.3,0.25,0.22,0.19,0.24,0.27,0.27,0.23,0.21,0.24,0.16,0.22,0.24,0.22,0.22,0.21,0.26,0.23,0.23,0.21,0.25,0.2,0.23,0.14,0.2,0.16,0.2,0.21,0.18,0.18,0.18,0.18,0.55,0.18,0.23,0.18,0.22,0.18,0.17,0.21,0.17,0.2,0.15,0.19,0.21,0.17,0.19,0.17,0.17,0.17,0.17,0.1,0.18,0.12,0.13,0.16,0.21,0.16,0.19,0.19,0.24,0.15,0.15,0.15,0.0,0.14,0.16,0.12,0.15,0.14,0.16,0.16,0.1,0.12,0.16,0.16,0.11,0.16,0.0,0.11,0.17,0.18,0.13,0.12,0.11,0.0,0.12,0.12,0.0,0.14,0.16,0.11,0.0,0.13,0.12,0.15,0.12,0.11,0.17,0.13,0.12,0.0,0.12,0.12,0.12,0.0,0.0,0.0,0.11,0.0,0.13,0.12,0.0,0.12,0.0,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.11,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.15,0.0,0.0,0.11,0.0,0.0,0.0,0.34,0.0,0.14,0.1,0.11,0.0,0.11,0.12,0.0,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.94000000000001
10/22/2021,2.56,1.9,1.92,1.87,1.15,1.59,1.37,0.93,1.02,0.7,0.95,1.18,0.95,0.91,0.96,0.77,0.81,0.83,0.68,0.57,0.6,0.67,0.7,0.64,0.6,0.77,0.52,0.6,0.78,0.5,0.57,0.67,0.48,0.52,0.56,0.43,0.47,0.46,0.52,0.58,0.37,0.43,0.48,0.45,0.42,0.36,0.39,0.38,0.46,0.42,0.42,0.4,0.25,0.39,0.29,0.37,0.4,0.28,0.32,0.35,0.36,0.39,0.26,0.35,0.34,0.29,0.32,0.3,0.34,0.27,0.25,0.24,0.23,0.32,0.26,0.32,0.28,0.25,0.3,0.29,0.25,0.22,0.2,0.24,0.27,0.28,0.22,0.21,0.24,0.16,0.22,0.24,0.21,0.22,0.2,0.25,0.23,0.23,0.21,0.24,0.2,0.23,0.14,0.2,0.16,0.2,0.21,0.18,0.19,0.18,0.18,0.53,0.18,0.23,0.18,0.22,0.17,0.17,0.21,0.17,0.2,0.15,0.19,0.2,0.16,0.19,0.17,0.17,0.17,0.17,0.11,0.18,0.13,0.13,0.15,0.21,0.17,0.19,0.19,0.24,0.14,0.15,0.15,0.0,0.15,0.16,0.13,0.15,0.14,0.16,0.16,0.1,0.13,0.17,0.16,0.11,0.16,0.0,0.11,0.17,0.17,0.13,0.12,0.11,0.0,0.12,0.13,0.1,0.14,0.16,0.11,0.0,0.13,0.12,0.14,0.12,0.11,0.17,0.14,0.12,0.0,0.11,0.12,0.12,0.0,0.0,0.0,0.11,0.0,0.13,0.12,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.1,0.12,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.16,0.0,0.0,0.11,0.0,0.0,0.0,0.35,0.0,0.14,0.1,0.11,0.0,0.11,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.96000000000001
10/25/2021,2.53,1.91,1.92,1.91,1.16,1.57,1.37,0.95,1.02,0.67,0.97,1.15,0.96,0.87,0.98,0.78,0.82,0.81,0.67,0.56,0.61,0.67,0.72,0.65,0.61,0.76,0.51,0.59,0.76,0.5,0.57,0.7,0.47,0.53,0.54,0.43,0.47,0.46,0.52,0.58,0.37,0.44,0.48,0.45,0.43,0.35,0.39,0.37,0.46,0.41,0.43,0.4,0.25,0.38,0.3,0.36,0.39,0.28,0.31,0.34,0.38,0.38,0.27,0.35,0.35,0.29,0.33,0.3,0.34,0.27,0.25,0.23,0.23,0.32,0.26,0.32,0.28,0.25,0.29,0.3,0.25,0.21,0.19,0.24,0.28,0.28,0.22,0.21,0.24,0.16,0.21,0.24,0.21,0.22,0.2,0.25,0.23,0.23,0.21,0.24,0.21,0.24,0.14,0.2,0.17,0.2,0.21,0.18,0.18,0.18,0.18,0.53,0.18,0.23,0.18,0.22,0.17,0.17,0.21,0.17,0.2,0.16,0.2,0.2,0.16,0.19,0.17,0.17,0.17,0.17,0.11,0.19,0.13,0.12,0.15,0.21,0.17,0.19,0.19,0.24,0.14,0.15,0.16,0.0,0.14,0.16,0.13,0.15,0.14,0.17,0.17,0.1,0.13,0.16,0.16,0.11,0.17,0.0,0.11,0.17,0.18,0.13,0.12,0.11,0.0,0.12,0.12,0.0,0.13,0.16,0.11,0.0,0.13,0.12,0.14,0.12,0.11,0.17,0.13,0.12,0.0,0.11,0.11,0.12,0.0,0.0,0.0,0.11,0.0,0.13,0.12,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.13,0.11,0.12,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.15,0.0,0.0,0.11,0.0,0.0,0.0,0.34,0.0,0.14,0.0,0.11,0.0,0.11,0.11,0.0,0.11,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.93
10/26/2021,2.53,1.91,1.95,1.9,1.13,1.57,1.38,0.96,1.02,0.67,0.96,1.14,0.95,0.91,0.97,0.78,0.82,0.81,0.67,0.56,0.61,0.68,0.72,0.66,0.61,0.77,0.51,0.58,0.77,0.51,0.57,0.7,0.46,0.53,0.54,0.43,0.47,0.47,0.52,0.58,0.36,0.44,0.48,0.45,0.43,0.36,0.39,0.37,0.46,0.41,0.43,0.4,0.24,0.38,0.29,0.37,0.39,0.28,0.31,0.35,0.38,0.38,0.26,0.35,0.35,0.29,0.32,0.31,0.34,0.27,0.25,0.23,0.23,0.31,0.26,0.32,0.28,0.25,0.3,0.3,0.25,0.22,0.19,0.24,0.28,0.28,0.22,0.21,0.24,0.17,0.22,0.25,0.21,0.22,0.2,0.25,0.23,0.23,0.21,0.23,0.21,0.24,0.14,0.2,0.17,0.2,0.21,0.18,0.18,0.17,0.18,0.53,0.18,0.23,0.18,0.21,0.17,0.17,0.21,0.17,0.2,0.15,0.2,0.2,0.16,0.19,0.16,0.17,0.17,0.17,0.11,0.18,0.13,0.12,0.15,0.21,0.17,0.18,0.19,0.24,0.14,0.15,0.15,0.0,0.14,0.16,0.13,0.15,0.15,0.16,0.17,0.11,0.13,0.16,0.15,0.11,0.17,0.0,0.11,0.17,0.18,0.12,0.12,0.11,0.1,0.12,0.12,0.0,0.13,0.16,0.11,0.0,0.13,0.12,0.14,0.12,0.11,0.17,0.13,0.13,0.0,0.11,0.11,0.12,0.0,0.0,0.0,0.11,0.0,0.13,0.12,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.1,0.13,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.15,0.0,0.0,0.11,0.0,0.0,0.0,0.34,0.0,0.14,0.0,0.11,0.0,0.11,0.12,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.93
10/27/2021,2.53,1.91,1.95,1.9,1.13,1.57,1.38,0.96,1.02,0.67,0.96,1.14,0.95,0.91,0.97,0.78,0.82,0.81,0.67,0.56,0.61,0.68,0.72,0.66,0.61,0.77,0.51,0.58,0.77,0.51,0.57,0.7,0.46,0.53,0.54,0.43,0.47,0.47,0.52,0.58,0.36,0.44,0.48,0.45,0.43,0.36,0.39,0.37,0.46,0.41,0.43,0.4,0.24,0.38,0.29,0.37,0.39,0.28,0.31,0.35,0.38,0.38,0.26,0.35,0.35,0.29,0.32,0.31,0.34,0.27,0.25,0.23,0.23,0.31,0.26,0.32,0.28,0.25,0.3,0.3,0.25,0.22,0.19,0.24,0.28,0.28,0.22,0.21,0.24,0.17,0.22,0.25,0.21,0.22,0.2,0.25,0.23,0.23,0.21,0.23,0.21,0.24,0.14,0.2,0.17,0.2,0.21,0.18,0.18,0.17,0.18,0.53,0.18,0.23,0.18,0.21,0.17,0.17,0.21,0.17,0.2,0.15,0.2,0.2,0.16,0.19,0.16,0.17,0.17,0.17,0.11,0.18,0.13,0.12,0.15,0.21,0.17,0.18,0.19,0.24,0.14,0.15,0.15,0.0,0.14,0.16,0.13,0.15,0.15,0.16,0.17,0.11,0.13,0.16,0.15,0.11,0.17,0.0,0.11,0.17,0.18,0.12,0.12,0.11,0.1,0.12,0.12,0.0,0.13,0.16,0.11,0.0,0.13,0.12,0.14,0.12,0.11,0.17,0.13,0.13,0.0,0.11,0.11,0.12,0.0,0.0,0.0,0.11,0.0,0.13,0.12,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.1,0.13,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.15,0.0,0.0,0.11,0.0,0.0,0.0,0.34,0.0,0.14,0.0,0.11,0.0,0.11,0.12,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.93
10/28/2021,2.48,1.94,1.99,1.91,1.14,1.57,1.38,0.93,1.03,0.66,0.96,1.18,0.94,0.9,0.97,0.79,0.82,0.81,0.67,0.56,0.6,0.68,0.7,0.67,0.6,0.76,0.49,0.58,0.76,0.51,0.58,0.71,0.46,0.53,0.54,0.43,0.47,0.47,0.53,0.58,0.36,0.43,0.48,0.45,0.43,0.36,0.4,0.37,0.45,0.41,0.43,0.4,0.25,0.39,0.29,0.39,0.39,0.29,0.34,0.34,0.38,0.38,0.26,0.35,0.35,0.29,0.32,0.3,0.34,0.27,0.25,0.23,0.22,0.32,0.26,0.32,0.27,0.25,0.3,0.3,0.25,0.22,0.2,0.24,0.28,0.27,0.22,0.21,0.24,0.16,0.22,0.24,0.21,0.22,0.2,0.25,0.23,0.23,0.21,0.24,0.21,0.24,0.14,0.2,0.17,0.19,0.21,0.18,0.18,0.18,0.18,0.53,0.18,0.22,0.19,0.22,0.17,0.17,0.21,0.17,0.2,0.16,0.21,0.21,0.16,0.19,0.16,0.17,0.17,0.17,0.11,0.18,0.13,0.13,0.15,0.21,0.17,0.18,0.18,0.24,0.14,0.15,0.15,0.0,0.14,0.16,0.13,0.15,0.15,0.16,0.16,0.11,0.13,0.16,0.16,0.11,0.17,0.0,0.11,0.17,0.18,0.13,0.12,0.11,0.1,0.12,0.12,0.0,0.13,0.16,0.11,0.0,0.13,0.12,0.14,0.12,0.11,0.16,0.13,0.13,0.0,0.11,0.11,0.12,0.0,0.0,0.0,0.11,0.0,0.13,0.12,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.1,0.13,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.15,0.0,0.0,0.11,0.0,0.0,0.0,0.33,0.0,0.14,0.1,0.11,0.0,0.11,0.12,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.99000000000001
10/29/2021,2.5,1.92,2.02,1.9,1.15,1.55,1.38,0.94,1.02,0.66,0.97,1.2,0.93,0.92,0.97,0.78,0.82,0.82,0.66,0.56,0.6,0.67,0.71,0.67,0.59,0.76,0.51,0.58,0.76,0.51,0.57,0.7,0.46,0.53,0.54,0.43,0.47,0.47,0.53,0.6,0.36,0.44,0.5,0.44,0.43,0.36,0.39,0.37,0.45,0.42,0.43,0.4,0.25,0.4,0.29,0.4,0.39,0.29,0.34,0.34,0.38,0.38,0.26,0.35,0.35,0.29,0.32,0.31,0.32,0.27,0.25,0.23,0.23,0.33,0.26,0.32,0.27,0.25,0.3,0.3,0.24,0.22,0.2,0.23,0.28,0.28,0.22,0.21,0.24,0.16,0.21,0.24,0.22,0.22,0.2,0.25,0.23,0.23,0.21,0.24,0.21,0.24,0.14,0.2,0.17,0.19,0.21,0.18,0.18,0.17,0.18,0.54,0.18,0.23,0.19,0.22,0.17,0.16,0.21,0.17,0.2,0.15,0.21,0.21,0.16,0.19,0.16,0.17,0.17,0.18,0.11,0.18,0.13,0.13,0.15,0.21,0.17,0.18,0.18,0.24,0.14,0.15,0.15,0.0,0.14,0.17,0.13,0.14,0.15,0.16,0.17,0.1,0.13,0.16,0.16,0.11,0.15,0.0,0.11,0.17,0.18,0.13,0.12,0.11,0.1,0.12,0.12,0.0,0.13,0.16,0.12,0.0,0.13,0.12,0.14,0.12,0.11,0.17,0.13,0.13,0.0,0.11,0.11,0.12,0.0,0.0,0.0,0.11,0.0,0.13,0.13,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.13,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.16,0.0,0.0,0.11,0.0,0.0,0.0,0.32,0.0,0.14,0.11,0.11,0.0,0.11,0.12,0.0,0.11,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.11
11/01/2021,2.55,1.9,1.96,1.95,1.12,1.53,1.4,0.89,0.99,0.66,0.99,1.21,0.92,0.94,1.0,0.77,0.83,0.87,0.66,0.51,0.6,0.67,0.7,0.68,0.59,0.74,0.52,0.59,0.75,0.47,0.58,0.7,0.46,0.54,0.54,0.44,0.47,0.47,0.51,0.59,0.35,0.44,0.49,0.45,0.43,0.36,0.36,0.38,0.45,0.42,0.43,0.4,0.24,0.39,0.29,0.39,0.39,0.29,0.34,0.34,0.38,0.38,0.26,0.35,0.34,0.29,0.32,0.31,0.3,0.28,0.25,0.23,0.23,0.33,0.26,0.32,0.28,0.26,0.3,0.29,0.25,0.23,0.2,0.24,0.29,0.28,0.21,0.21,0.24,0.16,0.22,0.24,0.21,0.22,0.2,0.26,0.23,0.23,0.21,0.23,0.21,0.24,0.15,0.2,0.17,0.19,0.21,0.18,0.18,0.18,0.18,0.54,0.18,0.23,0.2,0.22,0.17,0.17,0.21,0.17,0.2,0.16,0.21,0.2,0.16,0.19,0.16,0.17,0.19,0.17,0.11,0.19,0.13,0.13,0.15,0.22,0.17,0.17,0.19,0.23,0.14,0.15,0.15,0.0,0.14,0.17,0.13,0.14,0.15,0.16,0.17,0.0,0.13,0.16,0.16,0.12,0.16,0.0,0.11,0.17,0.18,0.13,0.11,0.11,0.0,0.12,0.12,0.0,0.14,0.15,0.11,0.0,0.13,0.12,0.14,0.12,0.11,0.17,0.13,0.13,0.0,0.12,0.11,0.12,0.0,0.0,0.0,0.11,0.0,0.13,0.13,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.1,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.15,0.0,0.0,0.11,0.0,0.0,0.0,0.33,0.0,0.14,0.0,0.11,0.0,0.11,0.12,0.0,0.11,0.0,0.1,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,69.06
11/02/2021,2.56,1.88,2.0,1.91,1.11,1.61,1.41,0.9,1.0,0.68,0.97,1.24,0.91,0.95,0.97,0.76,0.82,0.86,0.66,0.52,0.61,0.68,0.68,0.67,0.58,0.75,0.53,0.6,0.74,0.47,0.58,0.7,0.46,0.54,0.55,0.43,0.47,0.47,0.5,0.61,0.34,0.43,0.49,0.44,0.43,0.37,0.36,0.37,0.45,0.43,0.42,0.4,0.24,0.39,0.29,0.37,0.39,0.29,0.34,0.34,0.37,0.38,0.26,0.34,0.33,0.29,0.32,0.32,0.31,0.28,0.25,0.23,0.23,0.33,0.26,0.32,0.28,0.26,0.3,0.29,0.24,0.22,0.2,0.24,0.29,0.28,0.21,0.21,0.25,0.16,0.22,0.24,0.22,0.22,0.2,0.25,0.24,0.23,0.2,0.23,0.21,0.24,0.15,0.2,0.17,0.19,0.21,0.17,0.18,0.18,0.18,0.45,0.18,0.22,0.19,0.23,0.17,0.17,0.21,0.16,0.2,0.15,0.2,0.21,0.16,0.19,0.26,0.18,0.19,0.17,0.11,0.19,0.13,0.13,0.15,0.22,0.16,0.17,0.19,0.24,0.14,0.14,0.15,0.0,0.14,0.17,0.13,0.14,0.15,0.16,0.16,0.0,0.13,0.16,0.16,0.12,0.16,0.0,0.11,0.18,0.18,0.13,0.11,0.11,0.0,0.12,0.12,0.0,0.13,0.15,0.11,0.0,0.13,0.12,0.14,0.11,0.11,0.17,0.13,0.13,0.0,0.11,0.11,0.12,0.0,0.0,0.0,0.11,0.0,0.13,0.13,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.16,0.0,0.0,0.11,0.0,0.0,0.0,0.33,0.0,0.14,0.1,0.11,0.0,0.11,0.12,0.0,0.11,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,68.99000000000001
11/03/2021,2.56,1.88,2.0,1.91,1.11,1.61,1.41,0.9,1.0,0.68,0.97,1.24,0.91,0.95,0.97,0.76,0.82,0.86,0.66,0.52,0.61,0.68,0.68,0.67,0.58,0.75,0.53,0.6,0.74,0.47,0.58,0.7,0.46,0.54,0.55,0.43,0.47,0.47,0.5,0.61,0.34,0.43,0.49,0.44,0.43,0.37,0.36,0.37,0.45,0.43,0.42,0.4,0.24,0.39,0.29,0.37,0.39,0.29,0.34,0.34,0.37,0.38,0.26,0.34,0.33,0.29,0.32,0.32,0.31,0.28,0.25,0.23,0.23,0.33,0.26,0.32,0.28,0.26,0.3,0.29,0.24,0.22,0.2,0.24,0.29,0.28,0.21,0.21,0.25,0.16,0.22,0.24,0.22,0.22,0.2,0.25,0.24,0.23,0.2,0.23,0.21,0.24,0.15,0.2,0.17,0.19,0.21,0.17,0.18,0.18,0.18,0.45,0.18,0.22,0.19,0.23,0.17,0.17,0.21,0.16,0.2,0.15,0.2,0.21,0.16,0.19,0.26,0.18,0.19,0.17,0.11,0.19,0.13,0.13,0.15,0.22,0.16,0.17,0.19,0.24,0.14,0.14,0.15,0.0,0.14,0.17,0.13,0.14,0.15,0.16,0.16,0.0,0.13,0.16,0.16,0.12,0.16,0.0,0.11,0.18,0.18,0.13,0.11,0.11,0.0,0.12,0.12,0.0,0.13,0.15,0.11,0.0,0.13,0.12,0.14,0.11,0.11,0.17,0.13,0.13,0.0,0.11,0.11,0.12,0.0,0.0,0.0,0.11,0.0,0.13,0.13,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.16,0.0,0.0,0.11,0.0,0.0,0.0,0.33,0.0,0.14,0.1,0.11,0.0,0.11,0.12,0.0,0.11,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,68.99000000000001
11/04/2021,2.57,1.85,2.07,1.92,1.09,1.61,1.42,0.9,0.98,0.67,0.89,1.24,0.92,0.98,0.95,0.78,0.81,0.86,0.67,0.52,0.61,0.69,0.67,0.67,0.59,0.77,0.54,0.59,0.77,0.47,0.58,0.69,0.47,0.54,0.55,0.44,0.48,0.48,0.49,0.6,0.34,0.43,0.49,0.44,0.43,0.37,0.35,0.38,0.45,0.43,0.43,0.4,0.24,0.39,0.29,0.36,0.39,0.29,0.34,0.34,0.37,0.38,0.26,0.35,0.33,0.29,0.34,0.32,0.3,0.29,0.25,0.24,0.23,0.34,0.26,0.32,0.28,0.25,0.3,0.3,0.24,0.23,0.2,0.24,0.29,0.27,0.21,0.21,0.25,0.16,0.23,0.23,0.22,0.22,0.2,0.25,0.23,0.23,0.19,0.23,0.2,0.24,0.15,0.2,0.17,0.2,0.22,0.16,0.18,0.18,0.18,0.45,0.18,0.23,0.19,0.23,0.17,0.17,0.2,0.17,0.2,0.15,0.21,0.21,0.16,0.19,0.25,0.17,0.19,0.17,0.11,0.19,0.13,0.13,0.15,0.21,0.17,0.17,0.19,0.24,0.14,0.14,0.15,0.0,0.14,0.17,0.13,0.15,0.15,0.16,0.16,0.1,0.13,0.17,0.16,0.12,0.16,0.0,0.11,0.18,0.18,0.13,0.11,0.0,0.0,0.11,0.12,0.0,0.14,0.15,0.11,0.0,0.13,0.12,0.14,0.11,0.11,0.16,0.13,0.13,0.0,0.12,0.11,0.12,0.0,0.0,0.0,0.11,0.0,0.13,0.12,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.11,0.0,0.0,0.1,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.16,0.0,0.0,0.11,0.0,0.0,0.0,0.33,0.0,0.14,0.11,0.11,0.0,0.11,0.12,0.0,0.11,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,69.08000000000001
