,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,JPM,TSLA,JNJ,UNH,NVDA,V,HD,PG,BAC,DIS,MA,PYPL,CMCSA,XOM,ADBE,INTC,VZ,CSCO,PFE,NFLX,KO,T,CRM,PEP,ABT,CVX,ABBV,WMT,MRK,AVGO,TMO,ACN,WFC,TXN,MCD,MDT,NKE,LLY,COST,C,HON,DHR,LIN,UPS,QCOM,UNP,PM,BMY,ORCL,NEE,LOW,AMGN,SBUX,BA,CAT,BLK,IBM,MS,AMAT,RTX,GS,GE,AMT,MMM,TGT,CVS,INTU,AXP,DE,SCHW,ANTM,CHTR,ISRG,BKNG,AMD,LMT,MU,LRCX,FIS,NOW,MO,SPGI,CI,MDLZ,SYK,PLD,ADP,ZTS,TFC,GILD,SQ,PNC,USB,TJX,CCI,CME,TMUS,FDX,CSX,CB,COP,ATVI,GM,DUK,COF,ITW,CL,NSC,SHW,UBER,MMC,BDX,EL,FISV,SO,APD,EQIX,ADSK,ICE,D,FCX,ADI,BSX,ILMN,WM,EW,NEM,ETN,PGR,ZM,GPN,AON,NOC,HCA,EMR,F,HUM,MCO,VRTX,ECL,MRNA,DOW,DG,MET,KLAC,REGN,TWLO,JCI,GD,IDXX,ROP,EOG,INTO.BR,IQV,ALGN,LHX,AIG,DD,TWTR,KMB,TT,ROST,EXC,SLB,TROW,AEP,PRU,PSA,DLR,PPG,CNC,A,SPG,BAX,INFO,BK,ALL,WDAY,EA,SRE,BIIB,APTV,TRV,MPC,CARR,PH,VEEV,EBAY,SYY,SNPS,APH,MCHP,STZ,4338.SR,BX,NXPI,DOCU,ROKU,MRVL,CMG,MTCH,PINS,PLTR,MSCI,LULU,DXCM,ALXN,TEAM,ORLY,CRWD,CDNS,PANW,FTNT,RMD,SNOW,MAR,NET,KKR,XLNX,SUM
11/01/2021,5.05,4.83,3.24,1.85,1.83,1.7,1.15,1.1,1.41,0.97,0.84,1.13,0.86,0.79,0.77,0.71,0.7,0.69,0.7,0.58,0.57,0.63,0.49,0.51,0.52,0.55,0.6,0.46,0.44,0.57,0.47,0.47,0.45,0.43,0.45,0.43,0.44,0.51,0.46,0.44,0.4,0.41,0.38,0.41,0.45,0.45,0.32,0.34,0.44,0.0,0.3,0.33,0.29,0.34,0.3,0.33,0.35,0.33,0.28,0.3,0.27,0.24,0.27,0.28,0.3,0.27,0.3,0.28,0.26,0.27,0.23,0.26,0.25,0.31,0.25,0.22,0.25,0.21,0.21,0.27,0.22,0.28,0.19,0.18,0.18,0.17,0.28,0.19,0.23,0.15,0.18,0.21,0.21,0.19,0.21,0.18,0.2,0.22,0.19,0.18,0.18,0.17,0.16,0.17,0.12,0.15,0.17,0.21,0.14,0.17,0.17,0.16,0.15,0.14,0.13,0.16,0.16,0.18,0.16,0.16,0.15,0.15,0.13,0.16,0.14,0.15,0.13,0.11,0.2,0.14,0.13,0.14,0.16,0.1,0.14,0.12,0.13,0.1,0.15,0.12,0.14,0.13,0.13,0.11,0.13,0.11,0.12,0.3,0.1,0.11,0.1,0.12,0.14,0.12,0.11,0.11,0.12,0.11,0.11,0.0,0.1,0.12,0.1,0.11,0.0,0.11,0.1,0.09,0.0,0.11,0.09,0.1,0.09,0.09,0.1,0.09,0.0,0.0,0.11,0.1,0.0,0.1,0.09,0.0,0.11,0.0,0.09,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.09,0.0,0.0,0.18,0.12,0.11,0.0,0.11,0.12,0.1,0.0,0.0,0.11,0.11,0.12,0.0,0.12,0.1,0.11,0.09,0.1,0.0,0.0,0.13,0.09,0.0,0.0,0.0,69.57000000000001
11/02/2021,5.05,4.83,3.24,1.85,1.83,1.7,1.15,1.1,1.41,0.97,0.84,1.13,0.86,0.79,0.77,0.71,0.7,0.69,0.7,0.58,0.57,0.63,0.49,0.51,0.52,0.55,0.6,0.46,0.44,0.57,0.47,0.47,0.45,0.43,0.45,0.43,0.44,0.51,0.46,0.44,0.4,0.41,0.38,0.41,0.45,0.45,0.32,0.34,0.44,0.0,0.3,0.33,0.29,0.34,0.3,0.33,0.35,0.33,0.28,0.3,0.27,0.24,0.27,0.28,0.3,0.27,0.3,0.28,0.26,0.27,0.23,0.26,0.25,0.31,0.25,0.22,0.25,0.21,0.21,0.27,0.22,0.28,0.19,0.18,0.18,0.17,0.28,0.19,0.23,0.15,0.18,0.21,0.21,0.19,0.21,0.18,0.2,0.22,0.19,0.18,0.18,0.17,0.16,0.17,0.12,0.15,0.17,0.21,0.14,0.17,0.17,0.16,0.15,0.14,0.13,0.16,0.16,0.18,0.16,0.16,0.15,0.15,0.13,0.16,0.14,0.15,0.13,0.11,0.2,0.14,0.13,0.14,0.16,0.1,0.14,0.12,0.13,0.1,0.15,0.12,0.14,0.13,0.13,0.11,0.13,0.11,0.12,0.3,0.1,0.11,0.1,0.12,0.14,0.12,0.11,0.11,0.12,0.11,0.11,0.0,0.1,0.12,0.1,0.11,0.0,0.11,0.1,0.09,0.0,0.11,0.09,0.1,0.09,0.09,0.1,0.09,0.0,0.0,0.11,0.1,0.0,0.1,0.09,0.0,0.11,0.0,0.09,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.09,0.0,0.0,0.18,0.12,0.11,0.0,0.11,0.12,0.1,0.0,0.0,0.11,0.11,0.12,0.0,0.12,0.1,0.11,0.09,0.1,0.0,0.0,0.13,0.09,0.0,0.0,0.0,69.57000000000001
11/03/2021,5.05,4.83,3.24,1.85,1.83,1.7,1.15,1.1,1.41,0.97,0.84,1.13,0.86,0.79,0.77,0.71,0.7,0.69,0.7,0.58,0.57,0.63,0.49,0.51,0.52,0.55,0.6,0.46,0.44,0.57,0.47,0.47,0.45,0.43,0.45,0.43,0.44,0.51,0.46,0.44,0.4,0.41,0.38,0.41,0.45,0.45,0.32,0.34,0.44,0.0,0.3,0.33,0.29,0.34,0.3,0.33,0.35,0.33,0.28,0.3,0.27,0.24,0.27,0.28,0.3,0.27,0.3,0.28,0.26,0.27,0.23,0.26,0.25,0.31,0.25,0.22,0.25,0.21,0.21,0.27,0.22,0.28,0.19,0.18,0.18,0.17,0.28,0.19,0.23,0.15,0.18,0.21,0.21,0.19,0.21,0.18,0.2,0.22,0.19,0.18,0.18,0.17,0.16,0.17,0.12,0.15,0.17,0.21,0.14,0.17,0.17,0.16,0.15,0.14,0.13,0.16,0.16,0.18,0.16,0.16,0.15,0.15,0.13,0.16,0.14,0.15,0.13,0.11,0.2,0.14,0.13,0.14,0.16,0.1,0.14,0.12,0.13,0.1,0.15,0.12,0.14,0.13,0.13,0.11,0.13,0.11,0.12,0.3,0.1,0.11,0.1,0.12,0.14,0.12,0.11,0.11,0.12,0.11,0.11,0.0,0.1,0.12,0.1,0.11,0.0,0.11,0.1,0.09,0.0,0.11,0.09,0.1,0.09,0.09,0.1,0.09,0.0,0.0,0.11,0.1,0.0,0.1,0.09,0.0,0.11,0.0,0.09,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.09,0.0,0.0,0.18,0.12,0.11,0.0,0.11,0.12,0.1,0.0,0.0,0.11,0.11,0.12,0.0,0.12,0.1,0.11,0.09,0.1,0.0,0.0,0.13,0.09,0.0,0.0,0.0,69.57000000000001
11/04/2021,5.05,4.83,3.24,1.85,1.83,1.7,1.15,1.1,1.41,0.97,0.84,1.13,0.86,0.79,0.77,0.71,0.7,0.69,0.7,0.58,0.57,0.63,0.49,0.51,0.52,0.55,0.6,0.46,0.44,0.57,0.47,0.47,0.45,0.43,0.45,0.43,0.44,0.51,0.46,0.44,0.4,0.41,0.38,0.41,0.45,0.45,0.32,0.34,0.44,0.0,0.3,0.33,0.29,0.34,0.3,0.33,0.35,0.33,0.28,0.3,0.27,0.24,0.27,0.28,0.3,0.27,0.3,0.28,0.26,0.27,0.23,0.26,0.25,0.31,0.25,0.22,0.25,0.21,0.21,0.27,0.22,0.28,0.19,0.18,0.18,0.17,0.28,0.19,0.23,0.15,0.18,0.21,0.21,0.19,0.21,0.18,0.2,0.22,0.19,0.18,0.18,0.17,0.16,0.17,0.12,0.15,0.17,0.21,0.14,0.17,0.17,0.16,0.15,0.14,0.13,0.16,0.16,0.18,0.16,0.16,0.15,0.15,0.13,0.16,0.14,0.15,0.13,0.11,0.2,0.14,0.13,0.14,0.16,0.1,0.14,0.12,0.13,0.1,0.15,0.12,0.14,0.13,0.13,0.11,0.13,0.11,0.12,0.3,0.1,0.11,0.1,0.12,0.14,0.12,0.11,0.11,0.12,0.11,0.11,0.0,0.1,0.12,0.1,0.11,0.0,0.11,0.1,0.09,0.0,0.11,0.09,0.1,0.09,0.09,0.1,0.09,0.0,0.0,0.11,0.1,0.0,0.1,0.09,0.0,0.11,0.0,0.09,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.09,0.0,0.0,0.18,0.12,0.11,0.0,0.11,0.12,0.1,0.0,0.0,0.11,0.11,0.12,0.0,0.12,0.1,0.11,0.09,0.1,0.0,0.0,0.13,0.09,0.0,0.0,0.0,69.57000000000001
11/05/2021,5.05,4.83,3.24,1.85,1.83,1.7,1.15,1.1,1.41,0.97,0.84,1.13,0.86,0.79,0.77,0.71,0.7,0.69,0.7,0.58,0.57,0.63,0.49,0.51,0.52,0.55,0.6,0.46,0.44,0.57,0.47,0.47,0.45,0.43,0.45,0.43,0.44,0.51,0.46,0.44,0.4,0.41,0.38,0.41,0.45,0.45,0.32,0.34,0.44,0.0,0.3,0.33,0.29,0.34,0.3,0.33,0.35,0.33,0.28,0.3,0.27,0.24,0.27,0.28,0.3,0.27,0.3,0.28,0.26,0.27,0.23,0.26,0.25,0.31,0.25,0.22,0.25,0.21,0.21,0.27,0.22,0.28,0.19,0.18,0.18,0.17,0.28,0.19,0.23,0.15,0.18,0.21,0.21,0.19,0.21,0.18,0.2,0.22,0.19,0.18,0.18,0.17,0.16,0.17,0.12,0.15,0.17,0.21,0.14,0.17,0.17,0.16,0.15,0.14,0.13,0.16,0.16,0.18,0.16,0.16,0.15,0.15,0.13,0.16,0.14,0.15,0.13,0.11,0.2,0.14,0.13,0.14,0.16,0.1,0.14,0.12,0.13,0.1,0.15,0.12,0.14,0.13,0.13,0.11,0.13,0.11,0.12,0.3,0.1,0.11,0.1,0.12,0.14,0.12,0.11,0.11,0.12,0.11,0.11,0.0,0.1,0.12,0.1,0.11,0.0,0.11,0.1,0.09,0.0,0.11,0.09,0.1,0.09,0.09,0.1,0.09,0.0,0.0,0.11,0.1,0.0,0.1,0.09,0.0,0.11,0.0,0.09,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.09,0.0,0.0,0.18,0.12,0.11,0.0,0.11,0.12,0.1,0.0,0.0,0.11,0.11,0.12,0.0,0.12,0.1,0.11,0.09,0.1,0.0,0.0,0.13,0.09,0.0,0.0,0.0,69.57000000000001
11/08/2021,5.05,4.83,3.24,1.85,1.83,1.7,1.15,1.1,1.41,0.97,0.84,1.13,0.86,0.79,0.77,0.71,0.7,0.69,0.7,0.58,0.57,0.63,0.49,0.51,0.52,0.55,0.6,0.46,0.44,0.57,0.47,0.47,0.45,0.43,0.45,0.43,0.44,0.51,0.46,0.44,0.4,0.41,0.38,0.41,0.45,0.45,0.32,0.34,0.44,0.0,0.3,0.33,0.29,0.34,0.3,0.33,0.35,0.33,0.28,0.3,0.27,0.24,0.27,0.28,0.3,0.27,0.3,0.28,0.26,0.27,0.23,0.26,0.25,0.31,0.25,0.22,0.25,0.21,0.21,0.27,0.22,0.28,0.19,0.18,0.18,0.17,0.28,0.19,0.23,0.15,0.18,0.21,0.21,0.19,0.21,0.18,0.2,0.22,0.19,0.18,0.18,0.17,0.16,0.17,0.12,0.15,0.17,0.21,0.14,0.17,0.17,0.16,0.15,0.14,0.13,0.16,0.16,0.18,0.16,0.16,0.15,0.15,0.13,0.16,0.14,0.15,0.13,0.11,0.2,0.14,0.13,0.14,0.16,0.1,0.14,0.12,0.13,0.1,0.15,0.12,0.14,0.13,0.13,0.11,0.13,0.11,0.12,0.3,0.1,0.11,0.1,0.12,0.14,0.12,0.11,0.11,0.12,0.11,0.11,0.0,0.1,0.12,0.1,0.11,0.0,0.11,0.1,0.09,0.0,0.11,0.09,0.1,0.09,0.09,0.1,0.09,0.0,0.0,0.11,0.1,0.0,0.1,0.09,0.0,0.11,0.0,0.09,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.09,0.0,0.0,0.18,0.12,0.11,0.0,0.11,0.12,0.1,0.0,0.0,0.11,0.11,0.12,0.0,0.12,0.1,0.11,0.09,0.1,0.0,0.0,0.13,0.09,0.0,0.0,0.0,69.57000000000001
11/09/2021,5.05,4.83,3.24,1.85,1.83,1.7,1.15,1.1,1.41,0.97,0.84,1.13,0.86,0.79,0.77,0.71,0.7,0.69,0.7,0.58,0.57,0.63,0.49,0.51,0.52,0.55,0.6,0.46,0.44,0.57,0.47,0.47,0.45,0.43,0.45,0.43,0.44,0.51,0.46,0.44,0.4,0.41,0.38,0.41,0.45,0.45,0.32,0.34,0.44,0.0,0.3,0.33,0.29,0.34,0.3,0.33,0.35,0.33,0.28,0.3,0.27,0.24,0.27,0.28,0.3,0.27,0.3,0.28,0.26,0.27,0.23,0.26,0.25,0.31,0.25,0.22,0.25,0.21,0.21,0.27,0.22,0.28,0.19,0.18,0.18,0.17,0.28,0.19,0.23,0.15,0.18,0.21,0.21,0.19,0.21,0.18,0.2,0.22,0.19,0.18,0.18,0.17,0.16,0.17,0.12,0.15,0.17,0.21,0.14,0.17,0.17,0.16,0.15,0.14,0.13,0.16,0.16,0.18,0.16,0.16,0.15,0.15,0.13,0.16,0.14,0.15,0.13,0.11,0.2,0.14,0.13,0.14,0.16,0.1,0.14,0.12,0.13,0.1,0.15,0.12,0.14,0.13,0.13,0.11,0.13,0.11,0.12,0.3,0.1,0.11,0.1,0.12,0.14,0.12,0.11,0.11,0.12,0.11,0.11,0.0,0.1,0.12,0.1,0.11,0.0,0.11,0.1,0.09,0.0,0.11,0.09,0.1,0.09,0.09,0.1,0.09,0.0,0.0,0.11,0.1,0.0,0.1,0.09,0.0,0.11,0.0,0.09,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.09,0.0,0.0,0.18,0.12,0.11,0.0,0.11,0.12,0.1,0.0,0.0,0.11,0.11,0.12,0.0,0.12,0.1,0.11,0.09,0.1,0.0,0.0,0.13,0.09,0.0,0.0,0.0,69.57000000000001
11/10/2021,5.05,4.83,3.24,1.85,1.83,1.7,1.15,1.1,1.41,0.97,0.84,1.13,0.86,0.79,0.77,0.71,0.7,0.69,0.7,0.58,0.57,0.63,0.49,0.51,0.52,0.55,0.6,0.46,0.44,0.57,0.47,0.47,0.45,0.43,0.45,0.43,0.44,0.51,0.46,0.44,0.4,0.41,0.38,0.41,0.45,0.45,0.32,0.34,0.44,0.0,0.3,0.33,0.29,0.34,0.3,0.33,0.35,0.33,0.28,0.3,0.27,0.24,0.27,0.28,0.3,0.27,0.3,0.28,0.26,0.27,0.23,0.26,0.25,0.31,0.25,0.22,0.25,0.21,0.21,0.27,0.22,0.28,0.19,0.18,0.18,0.17,0.28,0.19,0.23,0.15,0.18,0.21,0.21,0.19,0.21,0.18,0.2,0.22,0.19,0.18,0.18,0.17,0.16,0.17,0.12,0.15,0.17,0.21,0.14,0.17,0.17,0.16,0.15,0.14,0.13,0.16,0.16,0.18,0.16,0.16,0.15,0.15,0.13,0.16,0.14,0.15,0.13,0.11,0.2,0.14,0.13,0.14,0.16,0.1,0.14,0.12,0.13,0.1,0.15,0.12,0.14,0.13,0.13,0.11,0.13,0.11,0.12,0.3,0.1,0.11,0.1,0.12,0.14,0.12,0.11,0.11,0.12,0.11,0.11,0.0,0.1,0.12,0.1,0.11,0.0,0.11,0.1,0.09,0.0,0.11,0.09,0.1,0.09,0.09,0.1,0.09,0.0,0.0,0.11,0.1,0.0,0.1,0.09,0.0,0.11,0.0,0.09,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.09,0.0,0.0,0.18,0.12,0.11,0.0,0.11,0.12,0.1,0.0,0.0,0.11,0.11,0.12,0.0,0.12,0.1,0.11,0.09,0.1,0.0,0.0,0.13,0.09,0.0,0.0,0.0,69.57000000000001
11/11/2021,5.05,4.83,3.24,1.85,1.83,1.7,1.15,1.1,1.41,0.97,0.84,1.13,0.86,0.79,0.77,0.71,0.7,0.69,0.7,0.58,0.57,0.63,0.49,0.51,0.52,0.55,0.6,0.46,0.44,0.57,0.47,0.47,0.45,0.43,0.45,0.43,0.44,0.51,0.46,0.44,0.4,0.41,0.38,0.41,0.45,0.45,0.32,0.34,0.44,0.0,0.3,0.33,0.29,0.34,0.3,0.33,0.35,0.33,0.28,0.3,0.27,0.24,0.27,0.28,0.3,0.27,0.3,0.28,0.26,0.27,0.23,0.26,0.25,0.31,0.25,0.22,0.25,0.21,0.21,0.27,0.22,0.28,0.19,0.18,0.18,0.17,0.28,0.19,0.23,0.15,0.18,0.21,0.21,0.19,0.21,0.18,0.2,0.22,0.19,0.18,0.18,0.17,0.16,0.17,0.12,0.15,0.17,0.21,0.14,0.17,0.17,0.16,0.15,0.14,0.13,0.16,0.16,0.18,0.16,0.16,0.15,0.15,0.13,0.16,0.14,0.15,0.13,0.11,0.2,0.14,0.13,0.14,0.16,0.1,0.14,0.12,0.13,0.1,0.15,0.12,0.14,0.13,0.13,0.11,0.13,0.11,0.12,0.3,0.1,0.11,0.1,0.12,0.14,0.12,0.11,0.11,0.12,0.11,0.11,0.0,0.1,0.12,0.1,0.11,0.0,0.11,0.1,0.09,0.0,0.11,0.09,0.1,0.09,0.09,0.1,0.09,0.0,0.0,0.11,0.1,0.0,0.1,0.09,0.0,0.11,0.0,0.09,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.09,0.0,0.0,0.18,0.12,0.11,0.0,0.11,0.12,0.1,0.0,0.0,0.11,0.11,0.12,0.0,0.12,0.1,0.11,0.09,0.1,0.0,0.0,0.13,0.09,0.0,0.0,0.0,69.57000000000001
11/12/2021,5.05,4.83,3.24,1.85,1.83,1.7,1.15,1.1,1.41,0.97,0.84,1.13,0.86,0.79,0.77,0.71,0.7,0.69,0.7,0.58,0.57,0.63,0.49,0.51,0.52,0.55,0.6,0.46,0.44,0.57,0.47,0.47,0.45,0.43,0.45,0.43,0.44,0.51,0.46,0.44,0.4,0.41,0.38,0.41,0.45,0.45,0.32,0.34,0.44,0.0,0.3,0.33,0.29,0.34,0.3,0.33,0.35,0.33,0.28,0.3,0.27,0.24,0.27,0.28,0.3,0.27,0.3,0.28,0.26,0.27,0.23,0.26,0.25,0.31,0.25,0.22,0.25,0.21,0.21,0.27,0.22,0.28,0.19,0.18,0.18,0.17,0.28,0.19,0.23,0.15,0.18,0.21,0.21,0.19,0.21,0.18,0.2,0.22,0.19,0.18,0.18,0.17,0.16,0.17,0.12,0.15,0.17,0.21,0.14,0.17,0.17,0.16,0.15,0.14,0.13,0.16,0.16,0.18,0.16,0.16,0.15,0.15,0.13,0.16,0.14,0.15,0.13,0.11,0.2,0.14,0.13,0.14,0.16,0.1,0.14,0.12,0.13,0.1,0.15,0.12,0.14,0.13,0.13,0.11,0.13,0.11,0.12,0.3,0.1,0.11,0.1,0.12,0.14,0.12,0.11,0.11,0.12,0.11,0.11,0.0,0.1,0.12,0.1,0.11,0.0,0.11,0.1,0.09,0.0,0.11,0.09,0.1,0.09,0.09,0.1,0.09,0.0,0.0,0.11,0.1,0.0,0.1,0.09,0.0,0.11,0.0,0.09,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.09,0.0,0.0,0.18,0.12,0.11,0.0,0.11,0.12,0.1,0.0,0.0,0.11,0.11,0.12,0.0,0.12,0.1,0.11,0.09,0.1,0.0,0.0,0.13,0.09,0.0,0.0,0.0,69.57000000000001
11/15/2021,5.05,4.83,3.24,1.85,1.83,1.7,1.15,1.1,1.41,0.97,0.84,1.13,0.86,0.79,0.77,0.71,0.7,0.69,0.7,0.58,0.57,0.63,0.49,0.51,0.52,0.55,0.6,0.46,0.44,0.57,0.47,0.47,0.45,0.43,0.45,0.43,0.44,0.51,0.46,0.44,0.4,0.41,0.38,0.41,0.45,0.45,0.32,0.34,0.44,0.0,0.3,0.33,0.29,0.34,0.3,0.33,0.35,0.33,0.28,0.3,0.27,0.24,0.27,0.28,0.3,0.27,0.3,0.28,0.26,0.27,0.23,0.26,0.25,0.31,0.25,0.22,0.25,0.21,0.21,0.27,0.22,0.28,0.19,0.18,0.18,0.17,0.28,0.19,0.23,0.15,0.18,0.21,0.21,0.19,0.21,0.18,0.2,0.22,0.19,0.18,0.18,0.17,0.16,0.17,0.12,0.15,0.17,0.21,0.14,0.17,0.17,0.16,0.15,0.14,0.13,0.16,0.16,0.18,0.16,0.16,0.15,0.15,0.13,0.16,0.14,0.15,0.13,0.11,0.2,0.14,0.13,0.14,0.16,0.1,0.14,0.12,0.13,0.1,0.15,0.12,0.14,0.13,0.13,0.11,0.13,0.11,0.12,0.3,0.1,0.11,0.1,0.12,0.14,0.12,0.11,0.11,0.12,0.11,0.11,0.0,0.1,0.12,0.1,0.11,0.0,0.11,0.1,0.09,0.0,0.11,0.09,0.1,0.09,0.09,0.1,0.09,0.0,0.0,0.11,0.1,0.0,0.1,0.09,0.0,0.11,0.0,0.09,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.09,0.0,0.0,0.18,0.12,0.11,0.0,0.11,0.12,0.1,0.0,0.0,0.11,0.11,0.12,0.0,0.12,0.1,0.11,0.09,0.1,0.0,0.0,0.13,0.09,0.0,0.0,0.0,69.57000000000001
11/16/2021,5.05,4.83,3.24,1.85,1.83,1.7,1.15,1.1,1.41,0.97,0.84,1.13,0.86,0.79,0.77,0.71,0.7,0.69,0.7,0.58,0.57,0.63,0.49,0.51,0.52,0.55,0.6,0.46,0.44,0.57,0.47,0.47,0.45,0.43,0.45,0.43,0.44,0.51,0.46,0.44,0.4,0.41,0.38,0.41,0.45,0.45,0.32,0.34,0.44,0.0,0.3,0.33,0.29,0.34,0.3,0.33,0.35,0.33,0.28,0.3,0.27,0.24,0.27,0.28,0.3,0.27,0.3,0.28,0.26,0.27,0.23,0.26,0.25,0.31,0.25,0.22,0.25,0.21,0.21,0.27,0.22,0.28,0.19,0.18,0.18,0.17,0.28,0.19,0.23,0.15,0.18,0.21,0.21,0.19,0.21,0.18,0.2,0.22,0.19,0.18,0.18,0.17,0.16,0.17,0.12,0.15,0.17,0.21,0.14,0.17,0.17,0.16,0.15,0.14,0.13,0.16,0.16,0.18,0.16,0.16,0.15,0.15,0.13,0.16,0.14,0.15,0.13,0.11,0.2,0.14,0.13,0.14,0.16,0.1,0.14,0.12,0.13,0.1,0.15,0.12,0.14,0.13,0.13,0.11,0.13,0.11,0.12,0.3,0.1,0.11,0.1,0.12,0.14,0.12,0.11,0.11,0.12,0.11,0.11,0.0,0.1,0.12,0.1,0.11,0.0,0.11,0.1,0.09,0.0,0.11,0.09,0.1,0.09,0.09,0.1,0.09,0.0,0.0,0.11,0.1,0.0,0.1,0.09,0.0,0.11,0.0,0.09,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.09,0.0,0.0,0.18,0.12,0.11,0.0,0.11,0.12,0.1,0.0,0.0,0.11,0.11,0.12,0.0,0.12,0.1,0.11,0.09,0.1,0.0,0.0,0.13,0.09,0.0,0.0,0.0,69.57000000000001
11/17/2021,5.05,4.83,3.24,1.85,1.83,1.7,1.15,1.1,1.41,0.97,0.84,1.13,0.86,0.79,0.77,0.71,0.7,0.69,0.7,0.58,0.57,0.63,0.49,0.51,0.52,0.55,0.6,0.46,0.44,0.57,0.47,0.47,0.45,0.43,0.45,0.43,0.44,0.51,0.46,0.44,0.4,0.41,0.38,0.41,0.45,0.45,0.32,0.34,0.44,0.0,0.3,0.33,0.29,0.34,0.3,0.33,0.35,0.33,0.28,0.3,0.27,0.24,0.27,0.28,0.3,0.27,0.3,0.28,0.26,0.27,0.23,0.26,0.25,0.31,0.25,0.22,0.25,0.21,0.21,0.27,0.22,0.28,0.19,0.18,0.18,0.17,0.28,0.19,0.23,0.15,0.18,0.21,0.21,0.19,0.21,0.18,0.2,0.22,0.19,0.18,0.18,0.17,0.16,0.17,0.12,0.15,0.17,0.21,0.14,0.17,0.17,0.16,0.15,0.14,0.13,0.16,0.16,0.18,0.16,0.16,0.15,0.15,0.13,0.16,0.14,0.15,0.13,0.11,0.2,0.14,0.13,0.14,0.16,0.1,0.14,0.12,0.13,0.1,0.15,0.12,0.14,0.13,0.13,0.11,0.13,0.11,0.12,0.3,0.1,0.11,0.1,0.12,0.14,0.12,0.11,0.11,0.12,0.11,0.11,0.0,0.1,0.12,0.1,0.11,0.0,0.11,0.1,0.09,0.0,0.11,0.09,0.1,0.09,0.09,0.1,0.09,0.0,0.0,0.11,0.1,0.0,0.1,0.09,0.0,0.11,0.0,0.09,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.09,0.0,0.0,0.18,0.12,0.11,0.0,0.11,0.12,0.1,0.0,0.0,0.11,0.11,0.12,0.0,0.12,0.1,0.11,0.09,0.1,0.0,0.0,0.13,0.09,0.0,0.0,0.0,69.57000000000001
11/18/2021,5.05,4.83,3.24,1.85,1.83,1.7,1.15,1.1,1.41,0.97,0.84,1.13,0.86,0.79,0.77,0.71,0.7,0.69,0.7,0.58,0.57,0.63,0.49,0.51,0.52,0.55,0.6,0.46,0.44,0.57,0.47,0.47,0.45,0.43,0.45,0.43,0.44,0.51,0.46,0.44,0.4,0.41,0.38,0.41,0.45,0.45,0.32,0.34,0.44,0.0,0.3,0.33,0.29,0.34,0.3,0.33,0.35,0.33,0.28,0.3,0.27,0.24,0.27,0.28,0.3,0.27,0.3,0.28,0.26,0.27,0.23,0.26,0.25,0.31,0.25,0.22,0.25,0.21,0.21,0.27,0.22,0.28,0.19,0.18,0.18,0.17,0.28,0.19,0.23,0.15,0.18,0.21,0.21,0.19,0.21,0.18,0.2,0.22,0.19,0.18,0.18,0.17,0.16,0.17,0.12,0.15,0.17,0.21,0.14,0.17,0.17,0.16,0.15,0.14,0.13,0.16,0.16,0.18,0.16,0.16,0.15,0.15,0.13,0.16,0.14,0.15,0.13,0.11,0.2,0.14,0.13,0.14,0.16,0.1,0.14,0.12,0.13,0.1,0.15,0.12,0.14,0.13,0.13,0.11,0.13,0.11,0.12,0.3,0.1,0.11,0.1,0.12,0.14,0.12,0.11,0.11,0.12,0.11,0.11,0.0,0.1,0.12,0.1,0.11,0.0,0.11,0.1,0.09,0.0,0.11,0.09,0.1,0.09,0.09,0.1,0.09,0.0,0.0,0.11,0.1,0.0,0.1,0.09,0.0,0.11,0.0,0.09,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.09,0.0,0.0,0.18,0.12,0.11,0.0,0.11,0.12,0.1,0.0,0.0,0.11,0.11,0.12,0.0,0.12,0.1,0.11,0.09,0.1,0.0,0.0,0.13,0.09,0.0,0.0,0.0,69.57000000000001
