,LASR,MAXN,ZIP,AXON,NVDA,AZO,APLS,CMG,TPD.,RVLV,CGNX,EVA,MJC.,FTCI,QCOM,MU,LITE,FB,DCP,GDDY,BBDC,INVH,ALRM,WELL,TGT,BPMC,TSCO,CTRE,RXT,ICE,TGLS,CRM,UNH,UPS,TXRH,AMH,HUBS,BLMN,ALL,DISH,BSM,UNP,XLRN,ADC,MHK,RNG,SBAC,NOG,DG,OXY,AQUA,EPD,LNG,ANGO,CB,PCH,PSTG,QTS,TARS,RGNX,HCAT,SSNC,EPR,RCII,UNIT,PLD,CDNA,AJG,AVT,JBL,MCHP,GDS,PII,BABA,WCN.TO,NNN,CWST,FANG,KMPR,LPRO,EQIX,WLTW,HR,LBAI,EVRI,CI,WY,BSX,GLPI,AVAH,FIS,ATUS,ORI,IIIV,PCAR,PXD,COP,MNRL,PHM,CASH,SBNY,WMB,PRMW.TO,SNX,RUTH,RWT,DLR,KRP,LMRK,HQY,WCC,MRO,ZION,TDS,LOB,FCPT,USM,FSS,DVN,ET,PING,OCUL,ACHC,TRGP,AX,VICI,CVS,FHN,ENV,QURE,FWRD,OBNK,MPC,DCOM,VSAT,AMK,ALGT,MDC,OSBC,EXK.,PACW,OCFC,ARGO,FOA,LADR,BANR,WTFC,TSC,TRTX,CBAY,TBK,SMG,MMS,MIRM,CNOB,TBBK,PLAY,HWC,MBIN,APA,PPBI,VBTX,KBH,VLO,ALK,SKYW,WNC,ARKO,FLXN,SATS,VBIV,NREF,MIXT,SMBK,LEVL,SLGL,PYPD,AGPXX,Cash/Receivables/Payables,WOW,HBAN,NOVA,EL,DAR,DAL,NWL,n/a,AR,AAP,DHI,EHC,TPX,ATRS,EXAS,OFLX,ITRI,BYRN,SWCH,PRMW,WCN,KRG,CADE,BXS,OKTA,XPOF,NGM,FW2N.,BE,DBRG,VTR,ROP,CCXI,IFRX,BFST,MPW,OLPX,HBNC,ARGX,TMUS,VB.TO,ADMA,RADI,KVHI,PSA,CWK,CPA,GPK,ESMT,CFB,USER,NEWR,LLNW,SOL,WTW,TPIC,CCB,CLH,THC,ADSE,VBNK.TO,FLYW,WBS,CMBM,FVCB,PRQR,SUM
01/06/2022,0.54,0.0,0.53,0.5,0.53,0.0,0.52,0.0,0.0,0.0,0.51,0.0,0.0,0.52,0.53,0.54,0.0,0.52,0.56,0.58,0.53,0.53,0.53,0.53,0.54,0.53,0.54,0.54,0.0,0.51,0.53,0.52,0.53,0.53,0.53,0.53,0.46,0.55,0.0,0.53,0.52,0.52,0.0,0.54,0.56,0.51,0.52,0.56,0.54,0.56,0.0,0.55,0.5,0.56,0.52,0.54,0.5,0.0,0.36,0.52,0.54,0.52,0.54,0.51,0.54,0.53,0.53,0.0,0.54,0.54,0.53,0.47,0.54,0.0,0.53,0.54,0.53,0.55,0.0,0.52,0.53,0.51,0.0,0.54,0.53,0.55,0.54,0.54,0.54,0.56,0.53,0.0,0.52,0.55,0.54,0.54,0.54,0.55,0.54,0.54,0.53,0.53,0.53,0.54,0.53,0.53,0.53,0.58,0.0,0.0,0.54,0.55,0.53,0.51,0.0,0.0,0.5,0.53,0.57,0.55,0.51,0.54,0.53,0.54,0.55,0.54,0.53,0.0,0.51,0.0,0.54,0.54,0.53,0.54,0.0,0.54,0.52,0.54,0.53,0.0,0.54,0.53,0.54,0.53,0.52,0.54,0.54,0.0,0.52,0.53,0.56,0.55,0.0,0.53,0.53,0.55,0.54,0.54,0.52,0.57,0.0,0.55,0.53,0.55,0.53,0.51,0.55,0.52,0.0,0.52,0.53,0.52,0.14,0.42,0.0,0.08,0.14,0.0,0.0,0.53,0.54,0.54,0.54,0.56,0.54,0.53,-0.02,0.5,0.53,0.52,0.54,0.53,0.52,0.0,0.0,0.55,0.52,0.52,0.0,0.0,0.53,0.54,0.0,0.5,0.56,0.51,0.0,0.52,0.52,0.54,0.52,0.54,0.51,0.54,0.53,0.61,0.53,0.51,0.48,0.19,0.58,0.52,0.22,0.52,0.55,0.53,0.53,0.53,0.53,0.54,0.5,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.05
01/07/2022,0.55,0.0,0.53,0.49,0.52,0.0,0.51,0.0,0.0,0.0,0.5,0.0,0.0,0.48,0.53,0.54,0.0,0.51,0.57,0.57,0.53,0.53,0.53,0.55,0.54,0.51,0.54,0.53,0.0,0.51,0.52,0.5,0.52,0.54,0.54,0.53,0.42,0.56,0.0,0.54,0.53,0.53,0.0,0.54,0.57,0.49,0.51,0.58,0.54,0.6,0.0,0.56,0.51,0.56,0.53,0.54,0.49,0.0,0.36,0.48,0.51,0.52,0.54,0.51,0.52,0.51,0.52,0.0,0.55,0.54,0.52,0.43,0.56,0.0,0.53,0.54,0.53,0.58,0.0,0.49,0.52,0.52,0.0,0.54,0.51,0.54,0.55,0.54,0.54,0.55,0.53,0.0,0.53,0.54,0.57,0.55,0.56,0.57,0.55,0.55,0.54,0.53,0.52,0.55,0.55,0.52,0.51,0.59,0.0,0.0,0.56,0.57,0.55,0.51,0.0,0.0,0.51,0.54,0.59,0.56,0.5,0.51,0.53,0.55,0.57,0.54,0.53,0.0,0.5,0.0,0.56,0.54,0.55,0.54,0.0,0.54,0.53,0.54,0.53,0.0,0.56,0.54,0.54,0.53,0.52,0.55,0.55,0.0,0.52,0.5,0.57,0.53,0.0,0.54,0.55,0.55,0.55,0.56,0.52,0.59,0.0,0.56,0.53,0.56,0.54,0.53,0.57,0.52,0.0,0.52,0.5,0.52,0.14,0.42,0.0,0.08,0.14,0.0,0.0,0.53,0.56,0.5,0.54,0.57,0.54,0.55,-0.02,0.51,0.53,0.52,0.55,0.54,0.51,0.0,0.0,0.55,0.5,0.5,0.0,0.0,0.54,0.55,0.0,0.48,0.55,0.49,0.0,0.51,0.51,0.55,0.51,0.57,0.49,0.53,0.53,0.57,0.54,0.5,0.48,0.19,0.56,0.52,0.22,0.52,0.55,0.54,0.54,0.49,0.54,0.52,0.48,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.04
01/10/2022,0.54,0.0,0.5,0.5,0.5,0.0,0.49,0.0,0.0,0.0,0.49,0.0,0.0,0.44,0.54,0.55,0.0,0.52,0.58,0.54,0.54,0.53,0.51,0.55,0.55,0.46,0.54,0.54,0.0,0.52,0.52,0.47,0.5,0.54,0.55,0.53,0.4,0.56,0.0,0.54,0.54,0.55,0.0,0.54,0.56,0.46,0.49,0.6,0.55,0.6,0.0,0.58,0.54,0.48,0.55,0.53,0.48,0.0,0.35,0.45,0.48,0.53,0.55,0.5,0.52,0.51,0.46,0.0,0.56,0.55,0.52,0.44,0.57,0.0,0.53,0.55,0.53,0.61,0.0,0.45,0.5,0.52,0.0,0.58,0.51,0.54,0.55,0.54,0.53,0.54,0.55,0.0,0.54,0.54,0.59,0.58,0.58,0.56,0.54,0.57,0.6,0.56,0.53,0.54,0.54,0.52,0.49,0.6,0.0,0.0,0.56,0.6,0.58,0.51,0.0,0.0,0.51,0.54,0.61,0.58,0.47,0.49,0.52,0.57,0.58,0.53,0.53,0.0,0.5,0.0,0.53,0.57,0.58,0.57,0.0,0.53,0.49,0.53,0.56,0.0,0.59,0.56,0.56,0.52,0.53,0.58,0.59,0.0,0.53,0.49,0.56,0.54,0.0,0.53,0.58,0.59,0.54,0.58,0.54,0.61,0.0,0.58,0.52,0.59,0.54,0.52,0.59,0.52,0.0,0.51,0.49,0.53,0.14,0.43,0.0,0.09,0.14,0.0,0.0,0.51,0.59,0.46,0.52,0.53,0.54,0.56,0.0,0.53,0.55,0.51,0.53,0.54,0.5,0.0,0.0,0.53,0.48,0.5,0.0,0.0,0.54,0.59,0.0,0.46,0.5,0.47,0.0,0.47,0.49,0.56,0.52,0.58,0.48,0.56,0.54,0.53,0.56,0.49,0.5,0.2,0.53,0.51,0.23,0.53,0.55,0.53,0.54,0.46,0.56,0.52,0.49,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.12
01/11/2022,0.51,0.0,0.52,0.48,0.49,0.0,0.48,0.0,0.0,0.0,0.49,0.0,0.0,0.47,0.53,0.55,0.0,0.52,0.59,0.54,0.54,0.52,0.5,0.56,0.55,0.45,0.54,0.55,0.0,0.52,0.48,0.47,0.49,0.55,0.55,0.52,0.39,0.56,0.0,0.56,0.56,0.55,0.0,0.53,0.55,0.46,0.49,0.6,0.56,0.61,0.0,0.58,0.54,0.46,0.56,0.53,0.47,0.0,0.35,0.45,0.46,0.54,0.55,0.5,0.52,0.5,0.45,0.0,0.55,0.54,0.5,0.46,0.58,0.0,0.53,0.55,0.51,0.61,0.0,0.46,0.5,0.51,0.0,0.58,0.5,0.55,0.55,0.54,0.53,0.5,0.56,0.0,0.56,0.56,0.59,0.59,0.6,0.57,0.52,0.58,0.61,0.57,0.53,0.52,0.53,0.52,0.5,0.6,0.0,0.0,0.54,0.61,0.59,0.52,0.0,0.0,0.52,0.53,0.62,0.59,0.47,0.48,0.51,0.58,0.6,0.52,0.54,0.0,0.5,0.0,0.53,0.57,0.59,0.57,0.0,0.53,0.5,0.52,0.58,0.0,0.6,0.57,0.56,0.55,0.53,0.59,0.59,0.0,0.54,0.49,0.56,0.55,0.0,0.52,0.58,0.59,0.54,0.59,0.55,0.61,0.0,0.58,0.5,0.59,0.56,0.53,0.58,0.51,0.0,0.52,0.47,0.54,0.14,0.43,0.0,0.09,0.14,0.0,0.0,0.52,0.6,0.46,0.53,0.54,0.56,0.57,0.0,0.53,0.54,0.48,0.53,0.51,0.52,0.0,0.0,0.53,0.48,0.49,0.0,0.0,0.54,0.61,0.0,0.45,0.48,0.48,0.0,0.46,0.49,0.57,0.51,0.54,0.45,0.56,0.54,0.51,0.56,0.47,0.47,0.2,0.54,0.51,0.22,0.51,0.54,0.55,0.54,0.48,0.56,0.51,0.49,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.05
01/12/2022,0.51,0.0,0.52,0.48,0.49,0.0,0.48,0.0,0.0,0.0,0.49,0.0,0.0,0.47,0.53,0.55,0.0,0.52,0.59,0.54,0.54,0.52,0.5,0.56,0.55,0.45,0.54,0.55,0.0,0.52,0.48,0.47,0.49,0.55,0.55,0.52,0.39,0.56,0.0,0.56,0.56,0.55,0.0,0.53,0.55,0.46,0.49,0.6,0.56,0.61,0.0,0.58,0.54,0.46,0.56,0.53,0.47,0.0,0.35,0.45,0.46,0.54,0.55,0.5,0.52,0.5,0.45,0.0,0.55,0.54,0.5,0.46,0.58,0.0,0.53,0.55,0.51,0.61,0.0,0.46,0.5,0.51,0.0,0.58,0.5,0.55,0.55,0.54,0.53,0.5,0.56,0.0,0.56,0.56,0.59,0.59,0.6,0.57,0.52,0.58,0.61,0.57,0.53,0.52,0.53,0.52,0.5,0.6,0.0,0.0,0.54,0.61,0.59,0.52,0.0,0.0,0.52,0.53,0.62,0.59,0.47,0.48,0.51,0.58,0.6,0.52,0.54,0.0,0.5,0.0,0.53,0.57,0.59,0.57,0.0,0.53,0.5,0.52,0.58,0.0,0.6,0.57,0.56,0.55,0.53,0.59,0.59,0.0,0.54,0.49,0.56,0.55,0.0,0.52,0.58,0.59,0.54,0.59,0.55,0.61,0.0,0.58,0.5,0.59,0.56,0.53,0.58,0.51,0.0,0.52,0.47,0.54,0.14,0.43,0.0,0.09,0.14,0.0,0.0,0.52,0.6,0.46,0.53,0.54,0.56,0.57,0.0,0.53,0.54,0.48,0.53,0.51,0.52,0.0,0.0,0.53,0.48,0.49,0.0,0.0,0.54,0.61,0.0,0.45,0.48,0.48,0.0,0.46,0.49,0.57,0.51,0.54,0.45,0.56,0.54,0.51,0.56,0.47,0.47,0.2,0.54,0.51,0.22,0.51,0.54,0.55,0.54,0.48,0.56,0.51,0.49,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.05
01/13/2022,0.51,0.0,0.54,0.5,0.5,0.0,0.49,0.0,0.0,0.0,0.49,0.0,0.0,0.46,0.53,0.54,0.0,0.52,0.59,0.54,0.54,0.52,0.51,0.56,0.54,0.43,0.54,0.55,0.0,0.52,0.48,0.48,0.5,0.54,0.54,0.52,0.41,0.57,0.0,0.56,0.57,0.54,0.0,0.54,0.54,0.47,0.48,0.58,0.56,0.6,0.0,0.59,0.54,0.45,0.56,0.54,0.48,0.0,0.34,0.43,0.46,0.54,0.55,0.49,0.52,0.5,0.54,0.0,0.55,0.54,0.51,0.48,0.59,0.0,0.52,0.55,0.51,0.61,0.0,0.47,0.5,0.52,0.0,0.58,0.5,0.56,0.55,0.54,0.53,0.51,0.56,0.0,0.56,0.56,0.58,0.59,0.6,0.56,0.53,0.57,0.59,0.57,0.52,0.53,0.53,0.52,0.49,0.6,0.0,0.0,0.53,0.59,0.59,0.52,0.0,0.0,0.51,0.53,0.62,0.59,0.47,0.49,0.5,0.57,0.59,0.53,0.55,0.0,0.5,0.0,0.52,0.57,0.58,0.58,0.0,0.52,0.5,0.53,0.57,0.0,0.6,0.57,0.56,0.56,0.53,0.58,0.6,0.0,0.55,0.48,0.54,0.56,0.0,0.52,0.58,0.58,0.55,0.59,0.55,0.61,0.0,0.59,0.52,0.6,0.56,0.53,0.57,0.5,0.0,0.52,0.43,0.55,0.14,0.43,0.0,0.09,0.13,0.0,0.0,0.51,0.59,0.46,0.5,0.54,0.55,0.57,0.0,0.56,0.54,0.49,0.54,0.51,0.52,0.0,0.0,0.53,0.47,0.51,0.0,0.0,0.54,0.61,0.0,0.46,0.47,0.47,0.0,0.46,0.49,0.57,0.51,0.52,0.49,0.56,0.55,0.51,0.56,0.45,0.46,0.2,0.54,0.49,0.22,0.52,0.54,0.54,0.54,0.47,0.56,0.48,0.5,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01999999999998
01/14/2022,0.53,0.0,0.54,0.5,0.5,0.0,0.45,0.0,0.0,0.0,0.5,0.0,0.0,0.46,0.54,0.54,0.0,0.52,0.59,0.56,0.54,0.52,0.51,0.54,0.54,0.42,0.53,0.55,0.0,0.51,0.47,0.48,0.5,0.53,0.53,0.52,0.41,0.55,0.0,0.57,0.58,0.53,0.0,0.52,0.54,0.51,0.48,0.61,0.54,0.63,0.0,0.59,0.55,0.46,0.55,0.55,0.47,0.0,0.34,0.44,0.47,0.54,0.54,0.47,0.51,0.49,0.51,0.0,0.55,0.55,0.52,0.49,0.58,0.0,0.52,0.54,0.5,0.62,0.0,0.49,0.5,0.51,0.0,0.57,0.52,0.57,0.55,0.55,0.52,0.52,0.56,0.0,0.56,0.56,0.58,0.6,0.61,0.57,0.54,0.56,0.59,0.58,0.52,0.51,0.53,0.52,0.49,0.61,0.0,0.0,0.54,0.62,0.59,0.51,0.0,0.0,0.51,0.52,0.63,0.59,0.49,0.49,0.51,0.58,0.59,0.53,0.55,0.0,0.51,0.0,0.52,0.55,0.6,0.57,0.0,0.53,0.51,0.54,0.58,0.0,0.6,0.56,0.57,0.56,0.53,0.57,0.59,0.0,0.55,0.47,0.54,0.55,0.0,0.53,0.58,0.58,0.54,0.59,0.54,0.66,0.0,0.58,0.52,0.61,0.56,0.53,0.57,0.52,0.0,0.5,0.46,0.55,0.14,0.42,0.0,0.09,0.13,0.0,0.0,0.51,0.59,0.47,0.5,0.55,0.56,0.56,0.0,0.56,0.53,0.5,0.53,0.51,0.52,0.0,0.0,0.52,0.49,0.49,0.0,0.0,0.54,0.61,0.0,0.47,0.45,0.47,0.0,0.47,0.5,0.55,0.51,0.51,0.49,0.54,0.54,0.52,0.55,0.45,0.48,0.2,0.54,0.49,0.22,0.52,0.55,0.55,0.53,0.49,0.55,0.47,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.15
01/17/2022,0.5,0.0,0.56,0.51,0.5,0.0,0.48,0.0,0.0,0.0,0.52,0.0,0.0,0.51,0.53,0.53,0.0,0.52,0.53,0.54,0.53,0.53,0.51,0.53,0.52,0.43,0.53,0.52,0.0,0.52,0.47,0.53,0.53,0.52,0.51,0.53,0.48,0.53,0.0,0.59,0.57,0.52,0.0,0.52,0.52,0.55,0.51,0.53,0.5,0.55,0.0,0.54,0.55,0.49,0.53,0.55,0.49,0.0,0.4,0.48,0.5,0.53,0.53,0.51,0.52,0.52,0.54,0.0,0.53,0.53,0.52,0.54,0.55,0.0,0.52,0.52,0.5,0.53,0.0,0.54,0.51,0.0,0.0,0.53,0.53,0.56,0.55,0.56,0.51,0.48,0.54,0.0,0.55,0.53,0.54,0.56,0.57,0.52,0.55,0.53,0.54,0.56,0.53,0.51,0.54,0.52,0.52,0.54,0.0,0.0,0.53,0.55,0.54,0.54,0.0,0.0,0.53,0.52,0.55,0.55,0.52,0.5,0.52,0.55,0.54,0.52,0.55,0.0,0.52,0.0,0.52,0.52,0.55,0.54,0.0,0.54,0.0,0.55,0.55,0.0,0.55,0.54,0.54,0.57,0.54,0.55,0.54,0.0,0.56,0.49,0.52,0.55,0.0,0.6,0.55,0.61,0.53,0.54,0.53,0.58,0.0,0.54,0.63,0.55,0.55,0.54,0.53,0.55,0.0,0.51,0.46,0.56,0.14,0.39,0.0,0.11,0.16,0.01,0.0,0.53,0.54,0.54,0.5,0.54,0.55,0.55,0.0,0.58,0.53,0.52,0.53,0.49,0.56,0.0,0.0,0.51,0.51,0.52,0.0,0.0,0.55,0.55,0.0,0.53,0.45,0.5,0.0,0.5,0.55,0.53,0.51,0.45,0.52,0.52,0.54,0.48,0.56,0.46,0.51,0.17,0.53,0.5,0.24,0.53,0.54,0.57,0.54,0.55,0.52,0.48,0.54,0.53,0.55,0.52,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09
01/18/2022,0.49,0.0,0.55,0.49,0.51,0.0,0.47,0.0,0.0,0.0,0.52,0.0,0.0,0.43,0.54,0.54,0.0,0.53,0.54,0.53,0.53,0.53,0.52,0.53,0.51,0.44,0.51,0.52,0.0,0.51,0.47,0.54,0.53,0.51,0.51,0.53,0.47,0.52,0.0,0.58,0.58,0.52,0.0,0.52,0.5,0.54,0.5,0.56,0.49,0.58,0.0,0.55,0.55,0.49,0.53,0.53,0.48,0.0,0.38,0.5,0.48,0.54,0.52,0.51,0.51,0.52,0.55,0.0,0.54,0.54,0.53,0.55,0.55,0.0,0.51,0.52,0.49,0.56,0.0,0.51,0.51,0.0,0.0,0.53,0.52,0.57,0.54,0.56,0.5,0.48,0.54,0.0,0.56,0.52,0.55,0.58,0.59,0.54,0.55,0.54,0.54,0.57,0.53,0.5,0.53,0.52,0.52,0.54,0.0,0.0,0.53,0.57,0.54,0.54,0.0,0.0,0.53,0.52,0.55,0.56,0.52,0.5,0.53,0.55,0.54,0.52,0.55,0.0,0.52,0.0,0.52,0.52,0.57,0.55,0.0,0.54,0.0,0.55,0.56,0.0,0.55,0.55,0.55,0.58,0.54,0.55,0.55,0.0,0.56,0.5,0.53,0.55,0.0,0.63,0.56,0.63,0.53,0.54,0.54,0.6,0.0,0.54,0.62,0.56,0.54,0.54,0.55,0.54,0.0,0.52,0.49,0.57,0.14,0.41,0.0,0.11,0.15,0.0,0.0,0.52,0.55,0.53,0.48,0.54,0.53,0.55,-0.04,0.58,0.53,0.52,0.54,0.48,0.56,0.0,0.0,0.51,0.52,0.51,0.0,0.0,0.54,0.55,0.0,0.54,0.41,0.5,0.0,0.49,0.54,0.53,0.51,0.44,0.54,0.53,0.55,0.48,0.57,0.47,0.5,0.17,0.57,0.49,0.23,0.53,0.53,0.58,0.53,0.56,0.53,0.47,0.55,0.53,0.56,0.52,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.21
01/19/2022,0.49,0.0,0.55,0.49,0.51,0.0,0.47,0.0,0.0,0.0,0.52,0.0,0.0,0.43,0.54,0.54,0.0,0.53,0.54,0.53,0.53,0.53,0.52,0.53,0.51,0.44,0.51,0.52,0.0,0.51,0.47,0.54,0.53,0.51,0.51,0.53,0.47,0.52,0.0,0.58,0.58,0.52,0.0,0.52,0.5,0.54,0.5,0.56,0.49,0.58,0.0,0.55,0.55,0.49,0.53,0.53,0.48,0.0,0.38,0.5,0.48,0.54,0.52,0.51,0.51,0.52,0.55,0.0,0.54,0.54,0.53,0.55,0.55,0.0,0.51,0.52,0.49,0.56,0.0,0.51,0.51,0.0,0.0,0.53,0.52,0.57,0.54,0.56,0.5,0.48,0.54,0.0,0.56,0.52,0.55,0.58,0.59,0.54,0.55,0.54,0.54,0.57,0.53,0.5,0.53,0.52,0.52,0.54,0.0,0.0,0.53,0.57,0.54,0.54,0.0,0.0,0.53,0.52,0.55,0.56,0.52,0.5,0.53,0.55,0.54,0.52,0.55,0.0,0.52,0.0,0.52,0.52,0.57,0.55,0.0,0.54,0.0,0.55,0.56,0.0,0.55,0.55,0.55,0.58,0.54,0.55,0.55,0.0,0.56,0.5,0.53,0.55,0.0,0.63,0.56,0.63,0.53,0.54,0.54,0.6,0.0,0.54,0.62,0.56,0.54,0.54,0.55,0.54,0.0,0.52,0.49,0.57,0.14,0.41,0.0,0.11,0.15,0.0,0.0,0.52,0.55,0.53,0.48,0.54,0.53,0.55,-0.04,0.58,0.53,0.52,0.54,0.48,0.56,0.0,0.0,0.51,0.52,0.51,0.0,0.0,0.54,0.55,0.0,0.54,0.41,0.5,0.0,0.49,0.54,0.53,0.51,0.44,0.54,0.53,0.55,0.48,0.57,0.47,0.5,0.17,0.57,0.49,0.23,0.53,0.53,0.58,0.53,0.56,0.53,0.47,0.55,0.53,0.56,0.52,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.21
01/20/2022,0.49,0.0,0.55,0.49,0.51,0.0,0.47,0.0,0.0,0.0,0.52,0.0,0.0,0.43,0.54,0.54,0.0,0.53,0.54,0.53,0.53,0.53,0.52,0.53,0.51,0.44,0.51,0.52,0.0,0.51,0.47,0.54,0.53,0.51,0.51,0.53,0.47,0.52,0.0,0.58,0.58,0.52,0.0,0.52,0.5,0.54,0.5,0.56,0.49,0.58,0.0,0.55,0.55,0.49,0.53,0.53,0.48,0.0,0.38,0.5,0.48,0.54,0.52,0.51,0.51,0.52,0.55,0.0,0.54,0.54,0.53,0.55,0.55,0.0,0.51,0.52,0.49,0.56,0.0,0.51,0.51,0.0,0.0,0.53,0.52,0.57,0.54,0.56,0.5,0.48,0.54,0.0,0.56,0.52,0.55,0.58,0.59,0.54,0.55,0.54,0.54,0.57,0.53,0.5,0.53,0.52,0.52,0.54,0.0,0.0,0.53,0.57,0.54,0.54,0.0,0.0,0.53,0.52,0.55,0.56,0.52,0.5,0.53,0.55,0.54,0.52,0.55,0.0,0.52,0.0,0.52,0.52,0.57,0.55,0.0,0.54,0.0,0.55,0.56,0.0,0.55,0.55,0.55,0.58,0.54,0.55,0.55,0.0,0.56,0.5,0.53,0.55,0.0,0.63,0.56,0.63,0.53,0.54,0.54,0.6,0.0,0.54,0.62,0.56,0.54,0.54,0.55,0.54,0.0,0.52,0.49,0.57,0.14,0.41,0.0,0.11,0.15,0.0,0.0,0.52,0.55,0.53,0.48,0.54,0.53,0.55,-0.04,0.58,0.53,0.52,0.54,0.48,0.56,0.0,0.0,0.51,0.52,0.51,0.0,0.0,0.54,0.55,0.0,0.54,0.41,0.5,0.0,0.49,0.54,0.53,0.51,0.44,0.54,0.53,0.55,0.48,0.57,0.47,0.5,0.17,0.57,0.49,0.23,0.53,0.53,0.58,0.53,0.56,0.53,0.47,0.55,0.53,0.56,0.52,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.21
01/21/2022,0.47,0.0,0.55,0.48,0.5,0.0,0.46,0.0,0.0,0.0,0.52,0.0,0.0,0.41,0.52,0.53,0.0,0.52,0.54,0.53,0.54,0.54,0.51,0.54,0.52,0.43,0.52,0.53,0.0,0.52,0.46,0.54,0.53,0.52,0.5,0.53,0.46,0.51,0.0,0.59,0.58,0.51,0.0,0.52,0.5,0.53,0.51,0.56,0.49,0.6,0.0,0.56,0.56,0.5,0.54,0.52,0.47,0.0,0.38,0.49,0.47,0.54,0.53,0.5,0.53,0.53,0.53,0.0,0.55,0.54,0.51,0.55,0.53,0.0,0.52,0.52,0.49,0.55,0.0,0.51,0.52,0.0,0.0,0.54,0.52,0.57,0.53,0.57,0.51,0.45,0.53,0.0,0.56,0.51,0.56,0.59,0.61,0.55,0.54,0.54,0.53,0.59,0.54,0.51,0.52,0.51,0.53,0.55,0.0,0.0,0.52,0.59,0.55,0.54,0.0,0.0,0.53,0.52,0.57,0.58,0.52,0.48,0.51,0.56,0.54,0.53,0.55,0.0,0.52,0.0,0.53,0.53,0.58,0.56,0.0,0.54,0.0,0.53,0.57,0.0,0.55,0.55,0.55,0.59,0.55,0.56,0.56,0.0,0.57,0.5,0.5,0.55,0.0,0.63,0.56,0.62,0.5,0.55,0.54,0.61,0.0,0.55,0.59,0.58,0.55,0.55,0.56,0.54,0.0,0.52,0.46,0.58,0.15,0.41,0.0,0.11,0.16,0.01,0.0,0.52,0.56,0.51,0.48,0.56,0.54,0.56,0.0,0.57,0.54,0.5,0.52,0.47,0.55,0.0,0.0,0.49,0.49,0.52,0.0,0.0,0.54,0.56,0.0,0.53,0.4,0.49,0.0,0.48,0.53,0.53,0.51,0.43,0.56,0.53,0.55,0.45,0.59,0.46,0.5,0.18,0.57,0.49,0.23,0.54,0.53,0.56,0.53,0.52,0.53,0.46,0.57,0.54,0.54,0.53,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.15
01/24/2022,0.44,0.0,0.52,0.5,0.48,0.0,0.46,0.0,0.0,0.0,0.51,0.0,0.0,0.39,0.5,0.5,0.0,0.53,0.57,0.53,0.54,0.54,0.52,0.55,0.54,0.44,0.51,0.52,0.0,0.53,0.45,0.55,0.55,0.52,0.5,0.52,0.48,0.52,0.0,0.57,0.58,0.54,0.0,0.52,0.5,0.55,0.51,0.56,0.5,0.6,0.0,0.58,0.54,0.51,0.55,0.52,0.47,0.0,0.35,0.48,0.49,0.55,0.52,0.5,0.52,0.55,0.53,0.0,0.54,0.52,0.49,0.59,0.52,0.0,0.53,0.51,0.51,0.55,0.0,0.51,0.53,0.0,0.0,0.52,0.51,0.59,0.53,0.57,0.52,0.46,0.54,0.0,0.55,0.52,0.55,0.61,0.61,0.56,0.53,0.52,0.53,0.59,0.55,0.52,0.52,0.51,0.54,0.54,0.0,0.0,0.51,0.58,0.52,0.55,0.0,0.0,0.53,0.51,0.56,0.59,0.54,0.48,0.52,0.56,0.51,0.53,0.56,0.0,0.52,0.0,0.52,0.52,0.58,0.54,0.0,0.54,0.0,0.52,0.56,0.0,0.55,0.54,0.55,0.56,0.54,0.55,0.56,0.0,0.56,0.47,0.5,0.54,0.0,0.63,0.56,0.61,0.51,0.56,0.52,0.59,0.0,0.53,0.56,0.57,0.55,0.54,0.53,0.54,0.0,0.54,0.46,0.58,0.15,0.41,0.0,0.11,0.14,0.02,0.0,0.51,0.55,0.52,0.47,0.56,0.54,0.56,0.0,0.54,0.53,0.49,0.54,0.47,0.56,0.0,0.0,0.51,0.49,0.53,0.0,0.0,0.53,0.54,0.0,0.56,0.49,0.49,0.0,0.48,0.54,0.54,0.52,0.38,0.51,0.52,0.54,0.45,0.57,0.47,0.5,0.18,0.61,0.5,0.24,0.54,0.53,0.58,0.55,0.56,0.53,0.46,0.58,0.6,0.55,0.55,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.11
