,JPM,JNJ,HD,PG,BAC,CMCSA,XOM,INTC,VZ,CSCO,PFE,KO,T,PEP,CVX,ABBV,WMT,MRK,AVGO,WFC,TXN,MCD,LLY,C,LIN,UPS,QCOM,PM,BMY,NEE,AMGN,CAT,IBM,MS,RTX,MMM,TGT,CVS,BLK,LMT,MO,MDLZ,ADP,TFC,GILD,PNC,USB,CME,CB,COP,DUK,ITW,CL,SO,APD,D,WM,NEM,ETN,PGR,EMR,DOW,MET,JCI,GD,EOG,LHX,AIG,DD,KMB,EXC,SLB,TROW,AEP,PRU,BK,SRE,TRV,MPC,SYY,AFL,WBA,GIS,CMI,HPQ,XEL,ADM,PSX,DFS,KMI,IFF,VLO,GLW,PAYX,WMB,PEG,PCAR,NUE,AMP,STT,FAST,FITB,WEC,AJG,LYB,KHC,KR,ES,SYF,DTE,ED,BBY,VFC,HSY,IP,VIAC,OKE,HIG,NTRS,RF,TSN,KEY,PPL,CLX,CFG,GRMN,ETR,AEE,MTB,HPE,FE,ALLY,EIX,STX,CE,CAG,GPC,CINF,CMS,PFG,OMC,NTAP,EMN,AES,K,CAH,HBAN,BKR,DVN,WRK,LUMN,NLOK,SJM,WHR,LNT,EVRG,PKG,SNA,FANG,HRL,LNC,IPG,WSM,FNF,CHRW,EQH,CNP,ATO,STLD,HAS,CCEP,RPM,WTRG,BG,CF,CMA,BAP,NWL,IVZ,EWBC,RS,HUBB,FHN,RE,WU,APO,NLSN,NI,UGI,AIZ,CPB,WSO,BEN,PNW,AFG,ZION,JNPR,SMG,HII,RGA,NRG,VST,ARES,CG,OGN,JEF,n/a,XEC,OVV,CTRA,SUM
11/08/2021,3.74,3.27,2.69,2.62,2.42,1.96,1.92,1.66,1.72,1.77,1.85,1.57,1.48,1.6,1.51,1.47,1.54,1.46,1.49,1.48,1.37,1.39,1.51,1.09,1.17,1.01,1.12,1.14,1.02,1.18,0.93,0.81,0.96,1.02,1.0,0.78,0.88,0.86,0.75,0.66,0.65,0.62,0.65,0.61,0.68,0.64,0.61,0.53,0.58,0.7,0.58,0.5,0.49,0.5,0.44,0.45,0.49,0.34,0.46,0.41,0.43,0.33,0.35,0.38,0.38,0.36,0.34,0.36,0.27,0.34,0.36,0.32,0.34,0.31,0.31,0.32,0.31,0.29,0.3,0.29,0.27,0.26,0.28,0.25,0.25,0.26,0.26,0.24,0.28,0.25,0.26,0.22,0.21,0.28,0.24,0.24,0.21,0.22,0.23,0.24,0.23,0.23,0.21,0.23,0.19,0.19,0.23,0.22,0.21,0.17,0.2,0.2,0.17,0.19,0.17,0.18,0.2,0.19,0.17,0.16,0.17,0.16,0.16,0.16,0.15,0.18,0.15,0.16,0.15,0.14,0.15,0.14,0.16,0.12,0.13,0.12,0.13,0.13,0.13,0.13,0.12,0.15,0.11,0.12,0.12,0.11,0.18,0.14,0.18,0.1,0.1,0.11,0.1,0.1,0.11,0.11,0.1,0.09,0.13,0.09,0.1,0.11,0.1,0.09,0.09,0.08,0.11,0.09,0.09,0.09,0.09,0.08,0.08,0.09,0.09,0.08,0.0,0.06,0.0,0.08,0.07,0.08,0.07,0.08,0.06,0.09,0.0,0.07,0.07,0.07,0.0,0.07,0.07,0.06,0.07,0.08,0.07,0.0,0.0,0.0,0.08,0.06,0.08,0.0,0.06,0.0,0.0,0.07,0.07,0.07,94.84
11/09/2021,3.74,3.27,2.69,2.62,2.42,1.96,1.92,1.66,1.72,1.77,1.85,1.57,1.48,1.6,1.51,1.47,1.54,1.46,1.49,1.48,1.37,1.39,1.51,1.09,1.17,1.01,1.12,1.14,1.02,1.18,0.93,0.81,0.96,1.02,1.0,0.78,0.88,0.86,0.75,0.66,0.65,0.62,0.65,0.61,0.68,0.64,0.61,0.53,0.58,0.7,0.58,0.5,0.49,0.5,0.44,0.45,0.49,0.34,0.46,0.41,0.43,0.33,0.35,0.38,0.38,0.36,0.34,0.36,0.27,0.34,0.36,0.32,0.34,0.31,0.31,0.32,0.31,0.29,0.3,0.29,0.27,0.26,0.28,0.25,0.25,0.26,0.26,0.24,0.28,0.25,0.26,0.22,0.21,0.28,0.24,0.24,0.21,0.22,0.23,0.24,0.23,0.23,0.21,0.23,0.19,0.19,0.23,0.22,0.21,0.17,0.2,0.2,0.17,0.19,0.17,0.18,0.2,0.19,0.17,0.16,0.17,0.16,0.16,0.16,0.15,0.18,0.15,0.16,0.15,0.14,0.15,0.14,0.16,0.12,0.13,0.12,0.13,0.13,0.13,0.13,0.12,0.15,0.11,0.12,0.12,0.11,0.18,0.14,0.18,0.1,0.1,0.11,0.1,0.1,0.11,0.11,0.1,0.09,0.13,0.09,0.1,0.11,0.1,0.09,0.09,0.08,0.11,0.09,0.09,0.09,0.09,0.08,0.08,0.09,0.09,0.08,0.0,0.06,0.0,0.08,0.07,0.08,0.07,0.08,0.06,0.09,0.0,0.07,0.07,0.07,0.0,0.07,0.07,0.06,0.07,0.08,0.07,0.0,0.0,0.0,0.08,0.06,0.08,0.0,0.06,0.0,0.0,0.07,0.07,0.07,94.84
11/10/2021,3.74,3.27,2.69,2.62,2.42,1.96,1.92,1.66,1.72,1.77,1.85,1.57,1.48,1.6,1.51,1.47,1.54,1.46,1.49,1.48,1.37,1.39,1.51,1.09,1.17,1.01,1.12,1.14,1.02,1.18,0.93,0.81,0.96,1.02,1.0,0.78,0.88,0.86,0.75,0.66,0.65,0.62,0.65,0.61,0.68,0.64,0.61,0.53,0.58,0.7,0.58,0.5,0.49,0.5,0.44,0.45,0.49,0.34,0.46,0.41,0.43,0.33,0.35,0.38,0.38,0.36,0.34,0.36,0.27,0.34,0.36,0.32,0.34,0.31,0.31,0.32,0.31,0.29,0.3,0.29,0.27,0.26,0.28,0.25,0.25,0.26,0.26,0.24,0.28,0.25,0.26,0.22,0.21,0.28,0.24,0.24,0.21,0.22,0.23,0.24,0.23,0.23,0.21,0.23,0.19,0.19,0.23,0.22,0.21,0.17,0.2,0.2,0.17,0.19,0.17,0.18,0.2,0.19,0.17,0.16,0.17,0.16,0.16,0.16,0.15,0.18,0.15,0.16,0.15,0.14,0.15,0.14,0.16,0.12,0.13,0.12,0.13,0.13,0.13,0.13,0.12,0.15,0.11,0.12,0.12,0.11,0.18,0.14,0.18,0.1,0.1,0.11,0.1,0.1,0.11,0.11,0.1,0.09,0.13,0.09,0.1,0.11,0.1,0.09,0.09,0.08,0.11,0.09,0.09,0.09,0.09,0.08,0.08,0.09,0.09,0.08,0.0,0.06,0.0,0.08,0.07,0.08,0.07,0.08,0.06,0.09,0.0,0.07,0.07,0.07,0.0,0.07,0.07,0.06,0.07,0.08,0.07,0.0,0.0,0.0,0.08,0.06,0.08,0.0,0.06,0.0,0.0,0.07,0.07,0.07,94.84
11/11/2021,3.74,3.27,2.69,2.62,2.42,1.96,1.92,1.66,1.72,1.77,1.85,1.57,1.48,1.6,1.51,1.47,1.54,1.46,1.49,1.48,1.37,1.39,1.51,1.09,1.17,1.01,1.12,1.14,1.02,1.18,0.93,0.81,0.96,1.02,1.0,0.78,0.88,0.86,0.75,0.66,0.65,0.62,0.65,0.61,0.68,0.64,0.61,0.53,0.58,0.7,0.58,0.5,0.49,0.5,0.44,0.45,0.49,0.34,0.46,0.41,0.43,0.33,0.35,0.38,0.38,0.36,0.34,0.36,0.27,0.34,0.36,0.32,0.34,0.31,0.31,0.32,0.31,0.29,0.3,0.29,0.27,0.26,0.28,0.25,0.25,0.26,0.26,0.24,0.28,0.25,0.26,0.22,0.21,0.28,0.24,0.24,0.21,0.22,0.23,0.24,0.23,0.23,0.21,0.23,0.19,0.19,0.23,0.22,0.21,0.17,0.2,0.2,0.17,0.19,0.17,0.18,0.2,0.19,0.17,0.16,0.17,0.16,0.16,0.16,0.15,0.18,0.15,0.16,0.15,0.14,0.15,0.14,0.16,0.12,0.13,0.12,0.13,0.13,0.13,0.13,0.12,0.15,0.11,0.12,0.12,0.11,0.18,0.14,0.18,0.1,0.1,0.11,0.1,0.1,0.11,0.11,0.1,0.09,0.13,0.09,0.1,0.11,0.1,0.09,0.09,0.08,0.11,0.09,0.09,0.09,0.09,0.08,0.08,0.09,0.09,0.08,0.0,0.06,0.0,0.08,0.07,0.08,0.07,0.08,0.06,0.09,0.0,0.07,0.07,0.07,0.0,0.07,0.07,0.06,0.07,0.08,0.07,0.0,0.0,0.0,0.08,0.06,0.08,0.0,0.06,0.0,0.0,0.07,0.07,0.07,94.84
11/12/2021,3.74,3.27,2.69,2.62,2.42,1.96,1.92,1.66,1.72,1.77,1.85,1.57,1.48,1.6,1.51,1.47,1.54,1.46,1.49,1.48,1.37,1.39,1.51,1.09,1.17,1.01,1.12,1.14,1.02,1.18,0.93,0.81,0.96,1.02,1.0,0.78,0.88,0.86,0.75,0.66,0.65,0.62,0.65,0.61,0.68,0.64,0.61,0.53,0.58,0.7,0.58,0.5,0.49,0.5,0.44,0.45,0.49,0.34,0.46,0.41,0.43,0.33,0.35,0.38,0.38,0.36,0.34,0.36,0.27,0.34,0.36,0.32,0.34,0.31,0.31,0.32,0.31,0.29,0.3,0.29,0.27,0.26,0.28,0.25,0.25,0.26,0.26,0.24,0.28,0.25,0.26,0.22,0.21,0.28,0.24,0.24,0.21,0.22,0.23,0.24,0.23,0.23,0.21,0.23,0.19,0.19,0.23,0.22,0.21,0.17,0.2,0.2,0.17,0.19,0.17,0.18,0.2,0.19,0.17,0.16,0.17,0.16,0.16,0.16,0.15,0.18,0.15,0.16,0.15,0.14,0.15,0.14,0.16,0.12,0.13,0.12,0.13,0.13,0.13,0.13,0.12,0.15,0.11,0.12,0.12,0.11,0.18,0.14,0.18,0.1,0.1,0.11,0.1,0.1,0.11,0.11,0.1,0.09,0.13,0.09,0.1,0.11,0.1,0.09,0.09,0.08,0.11,0.09,0.09,0.09,0.09,0.08,0.08,0.09,0.09,0.08,0.0,0.06,0.0,0.08,0.07,0.08,0.07,0.08,0.06,0.09,0.0,0.07,0.07,0.07,0.0,0.07,0.07,0.06,0.07,0.08,0.07,0.0,0.0,0.0,0.08,0.06,0.08,0.0,0.06,0.0,0.0,0.07,0.07,0.07,94.84
11/15/2021,3.74,3.27,2.69,2.62,2.42,1.96,1.92,1.66,1.72,1.77,1.85,1.57,1.48,1.6,1.51,1.47,1.54,1.46,1.49,1.48,1.37,1.39,1.51,1.09,1.17,1.01,1.12,1.14,1.02,1.18,0.93,0.81,0.96,1.02,1.0,0.78,0.88,0.86,0.75,0.66,0.65,0.62,0.65,0.61,0.68,0.64,0.61,0.53,0.58,0.7,0.58,0.5,0.49,0.5,0.44,0.45,0.49,0.34,0.46,0.41,0.43,0.33,0.35,0.38,0.38,0.36,0.34,0.36,0.27,0.34,0.36,0.32,0.34,0.31,0.31,0.32,0.31,0.29,0.3,0.29,0.27,0.26,0.28,0.25,0.25,0.26,0.26,0.24,0.28,0.25,0.26,0.22,0.21,0.28,0.24,0.24,0.21,0.22,0.23,0.24,0.23,0.23,0.21,0.23,0.19,0.19,0.23,0.22,0.21,0.17,0.2,0.2,0.17,0.19,0.17,0.18,0.2,0.19,0.17,0.16,0.17,0.16,0.16,0.16,0.15,0.18,0.15,0.16,0.15,0.14,0.15,0.14,0.16,0.12,0.13,0.12,0.13,0.13,0.13,0.13,0.12,0.15,0.11,0.12,0.12,0.11,0.18,0.14,0.18,0.1,0.1,0.11,0.1,0.1,0.11,0.11,0.1,0.09,0.13,0.09,0.1,0.11,0.1,0.09,0.09,0.08,0.11,0.09,0.09,0.09,0.09,0.08,0.08,0.09,0.09,0.08,0.0,0.06,0.0,0.08,0.07,0.08,0.07,0.08,0.06,0.09,0.0,0.07,0.07,0.07,0.0,0.07,0.07,0.06,0.07,0.08,0.07,0.0,0.0,0.0,0.08,0.06,0.08,0.0,0.06,0.0,0.0,0.07,0.07,0.07,94.84
11/16/2021,3.74,3.27,2.69,2.62,2.42,1.96,1.92,1.66,1.72,1.77,1.85,1.57,1.48,1.6,1.51,1.47,1.54,1.46,1.49,1.48,1.37,1.39,1.51,1.09,1.17,1.01,1.12,1.14,1.02,1.18,0.93,0.81,0.96,1.02,1.0,0.78,0.88,0.86,0.75,0.66,0.65,0.62,0.65,0.61,0.68,0.64,0.61,0.53,0.58,0.7,0.58,0.5,0.49,0.5,0.44,0.45,0.49,0.34,0.46,0.41,0.43,0.33,0.35,0.38,0.38,0.36,0.34,0.36,0.27,0.34,0.36,0.32,0.34,0.31,0.31,0.32,0.31,0.29,0.3,0.29,0.27,0.26,0.28,0.25,0.25,0.26,0.26,0.24,0.28,0.25,0.26,0.22,0.21,0.28,0.24,0.24,0.21,0.22,0.23,0.24,0.23,0.23,0.21,0.23,0.19,0.19,0.23,0.22,0.21,0.17,0.2,0.2,0.17,0.19,0.17,0.18,0.2,0.19,0.17,0.16,0.17,0.16,0.16,0.16,0.15,0.18,0.15,0.16,0.15,0.14,0.15,0.14,0.16,0.12,0.13,0.12,0.13,0.13,0.13,0.13,0.12,0.15,0.11,0.12,0.12,0.11,0.18,0.14,0.18,0.1,0.1,0.11,0.1,0.1,0.11,0.11,0.1,0.09,0.13,0.09,0.1,0.11,0.1,0.09,0.09,0.08,0.11,0.09,0.09,0.09,0.09,0.08,0.08,0.09,0.09,0.08,0.0,0.06,0.0,0.08,0.07,0.08,0.07,0.08,0.06,0.09,0.0,0.07,0.07,0.07,0.0,0.07,0.07,0.06,0.07,0.08,0.07,0.0,0.0,0.0,0.08,0.06,0.08,0.0,0.06,0.0,0.0,0.07,0.07,0.07,94.84
11/17/2021,3.74,3.27,2.69,2.62,2.42,1.96,1.92,1.66,1.72,1.77,1.85,1.57,1.48,1.6,1.51,1.47,1.54,1.46,1.49,1.48,1.37,1.39,1.51,1.09,1.17,1.01,1.12,1.14,1.02,1.18,0.93,0.81,0.96,1.02,1.0,0.78,0.88,0.86,0.75,0.66,0.65,0.62,0.65,0.61,0.68,0.64,0.61,0.53,0.58,0.7,0.58,0.5,0.49,0.5,0.44,0.45,0.49,0.34,0.46,0.41,0.43,0.33,0.35,0.38,0.38,0.36,0.34,0.36,0.27,0.34,0.36,0.32,0.34,0.31,0.31,0.32,0.31,0.29,0.3,0.29,0.27,0.26,0.28,0.25,0.25,0.26,0.26,0.24,0.28,0.25,0.26,0.22,0.21,0.28,0.24,0.24,0.21,0.22,0.23,0.24,0.23,0.23,0.21,0.23,0.19,0.19,0.23,0.22,0.21,0.17,0.2,0.2,0.17,0.19,0.17,0.18,0.2,0.19,0.17,0.16,0.17,0.16,0.16,0.16,0.15,0.18,0.15,0.16,0.15,0.14,0.15,0.14,0.16,0.12,0.13,0.12,0.13,0.13,0.13,0.13,0.12,0.15,0.11,0.12,0.12,0.11,0.18,0.14,0.18,0.1,0.1,0.11,0.1,0.1,0.11,0.11,0.1,0.09,0.13,0.09,0.1,0.11,0.1,0.09,0.09,0.08,0.11,0.09,0.09,0.09,0.09,0.08,0.08,0.09,0.09,0.08,0.0,0.06,0.0,0.08,0.07,0.08,0.07,0.08,0.06,0.09,0.0,0.07,0.07,0.07,0.0,0.07,0.07,0.06,0.07,0.08,0.07,0.0,0.0,0.0,0.08,0.06,0.08,0.0,0.06,0.0,0.0,0.07,0.07,0.07,94.84
11/18/2021,3.74,3.27,2.69,2.62,2.42,1.96,1.92,1.66,1.72,1.77,1.85,1.57,1.48,1.6,1.51,1.47,1.54,1.46,1.49,1.48,1.37,1.39,1.51,1.09,1.17,1.01,1.12,1.14,1.02,1.18,0.93,0.81,0.96,1.02,1.0,0.78,0.88,0.86,0.75,0.66,0.65,0.62,0.65,0.61,0.68,0.64,0.61,0.53,0.58,0.7,0.58,0.5,0.49,0.5,0.44,0.45,0.49,0.34,0.46,0.41,0.43,0.33,0.35,0.38,0.38,0.36,0.34,0.36,0.27,0.34,0.36,0.32,0.34,0.31,0.31,0.32,0.31,0.29,0.3,0.29,0.27,0.26,0.28,0.25,0.25,0.26,0.26,0.24,0.28,0.25,0.26,0.22,0.21,0.28,0.24,0.24,0.21,0.22,0.23,0.24,0.23,0.23,0.21,0.23,0.19,0.19,0.23,0.22,0.21,0.17,0.2,0.2,0.17,0.19,0.17,0.18,0.2,0.19,0.17,0.16,0.17,0.16,0.16,0.16,0.15,0.18,0.15,0.16,0.15,0.14,0.15,0.14,0.16,0.12,0.13,0.12,0.13,0.13,0.13,0.13,0.12,0.15,0.11,0.12,0.12,0.11,0.18,0.14,0.18,0.1,0.1,0.11,0.1,0.1,0.11,0.11,0.1,0.09,0.13,0.09,0.1,0.11,0.1,0.09,0.09,0.08,0.11,0.09,0.09,0.09,0.09,0.08,0.08,0.09,0.09,0.08,0.0,0.06,0.0,0.08,0.07,0.08,0.07,0.08,0.06,0.09,0.0,0.07,0.07,0.07,0.0,0.07,0.07,0.06,0.07,0.08,0.07,0.0,0.0,0.0,0.08,0.06,0.08,0.0,0.06,0.0,0.0,0.07,0.07,0.07,94.84
11/19/2021,3.74,3.27,2.69,2.62,2.42,1.96,1.92,1.66,1.72,1.77,1.85,1.57,1.48,1.6,1.51,1.47,1.54,1.46,1.49,1.48,1.37,1.39,1.51,1.09,1.17,1.01,1.12,1.14,1.02,1.18,0.93,0.81,0.96,1.02,1.0,0.78,0.88,0.86,0.75,0.66,0.65,0.62,0.65,0.61,0.68,0.64,0.61,0.53,0.58,0.7,0.58,0.5,0.49,0.5,0.44,0.45,0.49,0.34,0.46,0.41,0.43,0.33,0.35,0.38,0.38,0.36,0.34,0.36,0.27,0.34,0.36,0.32,0.34,0.31,0.31,0.32,0.31,0.29,0.3,0.29,0.27,0.26,0.28,0.25,0.25,0.26,0.26,0.24,0.28,0.25,0.26,0.22,0.21,0.28,0.24,0.24,0.21,0.22,0.23,0.24,0.23,0.23,0.21,0.23,0.19,0.19,0.23,0.22,0.21,0.17,0.2,0.2,0.17,0.19,0.17,0.18,0.2,0.19,0.17,0.16,0.17,0.16,0.16,0.16,0.15,0.18,0.15,0.16,0.15,0.14,0.15,0.14,0.16,0.12,0.13,0.12,0.13,0.13,0.13,0.13,0.12,0.15,0.11,0.12,0.12,0.11,0.18,0.14,0.18,0.1,0.1,0.11,0.1,0.1,0.11,0.11,0.1,0.09,0.13,0.09,0.1,0.11,0.1,0.09,0.09,0.08,0.11,0.09,0.09,0.09,0.09,0.08,0.08,0.09,0.09,0.08,0.0,0.06,0.0,0.08,0.07,0.08,0.07,0.08,0.06,0.09,0.0,0.07,0.07,0.07,0.0,0.07,0.07,0.06,0.07,0.08,0.07,0.0,0.0,0.0,0.08,0.06,0.08,0.0,0.06,0.0,0.0,0.07,0.07,0.07,94.84
11/22/2021,3.69,3.14,2.89,2.55,2.59,1.72,2.0,1.45,1.61,1.73,1.79,1.6,1.32,1.63,1.62,1.48,1.57,1.63,1.55,1.55,1.27,1.34,1.58,1.03,1.21,1.13,1.1,1.08,0.95,1.22,0.86,0.82,0.82,1.02,0.99,0.76,0.94,0.86,0.8,0.6,0.6,0.62,0.7,0.62,0.6,0.66,0.59,0.58,0.62,0.74,0.57,0.52,0.47,0.48,0.49,0.45,0.5,0.32,0.48,0.41,0.42,0.31,0.33,0.38,0.37,0.39,0.34,0.37,0.27,0.32,0.38,0.33,0.36,0.31,0.31,0.34,0.3,0.3,0.31,0.27,0.26,0.25,0.28,0.25,0.27,0.25,0.26,0.24,0.25,0.24,0.27,0.23,0.2,0.29,0.25,0.24,0.22,0.24,0.25,0.26,0.24,0.22,0.21,0.25,0.18,0.17,0.22,0.21,0.19,0.16,0.2,0.22,0.17,0.19,0.14,0.15,0.21,0.19,0.19,0.17,0.17,0.16,0.16,0.15,0.15,0.16,0.15,0.16,0.14,0.14,0.15,0.13,0.17,0.13,0.13,0.11,0.13,0.13,0.13,0.13,0.11,0.15,0.1,0.12,0.11,0.1,0.17,0.14,0.2,0.09,0.1,0.1,0.09,0.1,0.1,0.11,0.09,0.08,0.14,0.09,0.1,0.11,0.1,0.1,0.09,0.09,0.11,0.09,0.09,0.09,0.08,0.08,0.08,0.09,0.09,0.08,0.06,0.0,0.0,0.08,0.07,0.08,0.07,0.08,0.0,0.1,0.0,0.07,0.07,0.07,0.0,0.07,0.07,0.0,0.07,0.07,0.07,0.0,0.0,0.0,0.07,0.07,0.08,0.07,0.07,0.07,0.22,0.0,0.07,0.12,94.68
11/23/2021,3.69,3.14,2.89,2.55,2.59,1.72,2.0,1.45,1.61,1.73,1.79,1.6,1.32,1.63,1.62,1.48,1.57,1.63,1.55,1.55,1.27,1.34,1.58,1.03,1.21,1.13,1.1,1.08,0.95,1.22,0.86,0.82,0.82,1.02,0.99,0.76,0.94,0.86,0.8,0.6,0.6,0.62,0.7,0.62,0.6,0.66,0.59,0.58,0.62,0.74,0.57,0.52,0.47,0.48,0.49,0.45,0.5,0.32,0.48,0.41,0.42,0.31,0.33,0.38,0.37,0.39,0.34,0.37,0.27,0.32,0.38,0.33,0.36,0.31,0.31,0.34,0.3,0.3,0.31,0.27,0.26,0.25,0.28,0.25,0.27,0.25,0.26,0.24,0.25,0.24,0.27,0.23,0.2,0.29,0.25,0.24,0.22,0.24,0.25,0.26,0.24,0.22,0.21,0.25,0.18,0.17,0.22,0.21,0.19,0.16,0.2,0.22,0.17,0.19,0.14,0.15,0.21,0.19,0.19,0.17,0.17,0.16,0.16,0.15,0.15,0.16,0.15,0.16,0.14,0.14,0.15,0.13,0.17,0.13,0.13,0.11,0.13,0.13,0.13,0.13,0.11,0.15,0.1,0.12,0.11,0.1,0.17,0.14,0.2,0.09,0.1,0.1,0.09,0.1,0.1,0.11,0.09,0.08,0.14,0.09,0.1,0.11,0.1,0.1,0.09,0.09,0.11,0.09,0.09,0.09,0.08,0.08,0.08,0.09,0.09,0.08,0.06,0.0,0.0,0.08,0.07,0.08,0.07,0.08,0.0,0.1,0.0,0.07,0.07,0.07,0.0,0.07,0.07,0.0,0.07,0.07,0.07,0.0,0.0,0.0,0.07,0.07,0.08,0.07,0.07,0.07,0.22,0.0,0.07,0.12,94.68
11/24/2021,3.69,3.14,2.89,2.55,2.59,1.72,2.0,1.45,1.61,1.73,1.79,1.6,1.32,1.63,1.62,1.48,1.57,1.63,1.55,1.55,1.27,1.34,1.58,1.03,1.21,1.13,1.1,1.08,0.95,1.22,0.86,0.82,0.82,1.02,0.99,0.76,0.94,0.86,0.8,0.6,0.6,0.62,0.7,0.62,0.6,0.66,0.59,0.58,0.62,0.74,0.57,0.52,0.47,0.48,0.49,0.45,0.5,0.32,0.48,0.41,0.42,0.31,0.33,0.38,0.37,0.39,0.34,0.37,0.27,0.32,0.38,0.33,0.36,0.31,0.31,0.34,0.3,0.3,0.31,0.27,0.26,0.25,0.28,0.25,0.27,0.25,0.26,0.24,0.25,0.24,0.27,0.23,0.2,0.29,0.25,0.24,0.22,0.24,0.25,0.26,0.24,0.22,0.21,0.25,0.18,0.17,0.22,0.21,0.19,0.16,0.2,0.22,0.17,0.19,0.14,0.15,0.21,0.19,0.19,0.17,0.17,0.16,0.16,0.15,0.15,0.16,0.15,0.16,0.14,0.14,0.15,0.13,0.17,0.13,0.13,0.11,0.13,0.13,0.13,0.13,0.11,0.15,0.1,0.12,0.11,0.1,0.17,0.14,0.2,0.09,0.1,0.1,0.09,0.1,0.1,0.11,0.09,0.08,0.14,0.09,0.1,0.11,0.1,0.1,0.09,0.09,0.11,0.09,0.09,0.09,0.08,0.08,0.08,0.09,0.09,0.08,0.06,0.0,0.0,0.08,0.07,0.08,0.07,0.08,0.0,0.1,0.0,0.07,0.07,0.07,0.0,0.07,0.07,0.0,0.07,0.07,0.07,0.0,0.0,0.0,0.07,0.07,0.08,0.07,0.07,0.07,0.22,0.0,0.07,0.12,94.68
11/25/2021,3.69,3.14,2.89,2.55,2.59,1.72,2.0,1.45,1.61,1.73,1.79,1.6,1.32,1.63,1.62,1.48,1.57,1.63,1.55,1.55,1.27,1.34,1.58,1.03,1.21,1.13,1.1,1.08,0.95,1.22,0.86,0.82,0.82,1.02,0.99,0.76,0.94,0.86,0.8,0.6,0.6,0.62,0.7,0.62,0.6,0.66,0.59,0.58,0.62,0.74,0.57,0.52,0.47,0.48,0.49,0.45,0.5,0.32,0.48,0.41,0.42,0.31,0.33,0.38,0.37,0.39,0.34,0.37,0.27,0.32,0.38,0.33,0.36,0.31,0.31,0.34,0.3,0.3,0.31,0.27,0.26,0.25,0.28,0.25,0.27,0.25,0.26,0.24,0.25,0.24,0.27,0.23,0.2,0.29,0.25,0.24,0.22,0.24,0.25,0.26,0.24,0.22,0.21,0.25,0.18,0.17,0.22,0.21,0.19,0.16,0.2,0.22,0.17,0.19,0.14,0.15,0.21,0.19,0.19,0.17,0.17,0.16,0.16,0.15,0.15,0.16,0.15,0.16,0.14,0.14,0.15,0.13,0.17,0.13,0.13,0.11,0.13,0.13,0.13,0.13,0.11,0.15,0.1,0.12,0.11,0.1,0.17,0.14,0.2,0.09,0.1,0.1,0.09,0.1,0.1,0.11,0.09,0.08,0.14,0.09,0.1,0.11,0.1,0.1,0.09,0.09,0.11,0.09,0.09,0.09,0.08,0.08,0.08,0.09,0.09,0.08,0.06,0.0,0.0,0.08,0.07,0.08,0.07,0.08,0.0,0.1,0.0,0.07,0.07,0.07,0.0,0.07,0.07,0.0,0.07,0.07,0.07,0.0,0.0,0.0,0.07,0.07,0.08,0.07,0.07,0.07,0.22,0.0,0.07,0.12,94.68
11/26/2021,3.69,3.14,2.89,2.55,2.59,1.72,2.0,1.45,1.61,1.73,1.79,1.6,1.32,1.63,1.62,1.48,1.57,1.63,1.55,1.55,1.27,1.34,1.58,1.03,1.21,1.13,1.1,1.08,0.95,1.22,0.86,0.82,0.82,1.02,0.99,0.76,0.94,0.86,0.8,0.6,0.6,0.62,0.7,0.62,0.6,0.66,0.59,0.58,0.62,0.74,0.57,0.52,0.47,0.48,0.49,0.45,0.5,0.32,0.48,0.41,0.42,0.31,0.33,0.38,0.37,0.39,0.34,0.37,0.27,0.32,0.38,0.33,0.36,0.31,0.31,0.34,0.3,0.3,0.31,0.27,0.26,0.25,0.28,0.25,0.27,0.25,0.26,0.24,0.25,0.24,0.27,0.23,0.2,0.29,0.25,0.24,0.22,0.24,0.25,0.26,0.24,0.22,0.21,0.25,0.18,0.17,0.22,0.21,0.19,0.16,0.2,0.22,0.17,0.19,0.14,0.15,0.21,0.19,0.19,0.17,0.17,0.16,0.16,0.15,0.15,0.16,0.15,0.16,0.14,0.14,0.15,0.13,0.17,0.13,0.13,0.11,0.13,0.13,0.13,0.13,0.11,0.15,0.1,0.12,0.11,0.1,0.17,0.14,0.2,0.09,0.1,0.1,0.09,0.1,0.1,0.11,0.09,0.08,0.14,0.09,0.1,0.11,0.1,0.1,0.09,0.09,0.11,0.09,0.09,0.09,0.08,0.08,0.08,0.09,0.09,0.08,0.06,0.0,0.0,0.08,0.07,0.08,0.07,0.08,0.0,0.1,0.0,0.07,0.07,0.07,0.0,0.07,0.07,0.0,0.07,0.07,0.07,0.0,0.0,0.0,0.07,0.07,0.08,0.07,0.07,0.07,0.22,0.0,0.07,0.12,94.68
