,MSFT,AAPL,AMZN,GOOGL,FB,JPM,BRK.B,UNH,JNJ,V,CMCSA,NVDA,MA,BAC,PG,TSLA,Ssc Government Mm Gvmxx,INTC,DIS,PYPL,VZ,HD,XOM,CSCO,TGT,PFE,T,WMT,ADBE,WFC,CVX,MRK,ACN,TXN,ABT,PEP,TMO,NKE,ORCL,AVGO,KO,MS,LLY,QCOM,UNP,C,COST,GOOG,ABBV,NFLX,LOW,AMAT,DHR,CRM,IBM,AMGN,RTX,HON,CHTR,MCD,EBAY,ANTM,CAT,MDT,SCHW,COF,GS,LRCX,CI,BMY,INTU,CVS,NSC,AXP,DE,UPS,SBUX,A,AMP,PH,LIN,MSCI,TROW,SPGI,NEE,MMM,KR,TT,ADI,PM,MU,DFS,KLAC,BBY,ZTS,IQV,PNC,TFC,BA,WM,SHW,HUM,ITW,GM,PPG,CSX,USB,GILD,FDX,TRV,ROK,ETN,PCAR,MDLZ,APH,COP,MTD,MRVL,ATVI,CMI,AMT,DG,BLK,LH,GLW,IDXX,FITB,AON,ALL,BIIB,CBRE,BK,TJX,LMT,SWKS,PGR,MMC,URI,DUK,MCO,SWK,ADP,GE,RMD,NUE,STX,RSG,JCI,MCHP,APD,EMR,BKNG,PAYX,TMUS,DHI,IP,MO,MCK,CARR,ISRG,ILMN,KSU,SYF,SO,EXC,AMD,MXIM,SYK,PEG,FIS,HIG,MSI,TSCO,ROST,PLD,ORLY,ZBH,AME,ICE,VLO,ALLY,AEP,EW,DGX,TEL,ADM,MPC,CNC,SNPS,GPN,AFL,NEM,INFO,KEYS,FCX,LBRDK,FAST,ALXN,CPRT,F,ANSGR.IS,AZO,DOV,EL,BLL,SIVB,CCI,EFX,n/a,MRNA,GE.,CTSH,LULU,PRU,FTNT,HCA,XLNX,NOW,ADSK,VRSK,AIG,ETR,EOG,RF,FRC,NOC,STT,CB,HLT,APTV,CDNS,MRVL.UW,ODFL,SUM
11/11/2021,3.97,3.46,2.36,1.92,1.37,0.91,0.82,0.78,0.78,0.67,0.53,0.67,0.54,0.54,0.61,0.67,0.0,0.48,0.51,0.45,0.47,0.55,0.46,0.48,0.42,0.47,0.37,0.42,0.4,0.4,0.39,0.39,0.42,0.37,0.38,0.4,0.43,0.38,0.35,0.37,0.36,0.33,0.35,0.31,0.33,0.33,0.37,0.36,0.31,0.39,0.33,0.29,0.34,0.38,0.3,0.25,0.31,0.29,0.19,0.31,0.19,0.25,0.24,0.28,0.25,0.29,0.28,0.23,0.22,0.23,0.28,0.25,0.24,0.25,0.23,0.21,0.23,0.0,0.2,0.22,0.24,0.0,0.16,0.24,0.21,0.2,0.22,0.0,0.2,0.21,0.17,0.22,0.21,0.2,0.21,0.17,0.22,0.22,0.19,0.23,0.22,0.19,0.19,0.2,0.18,0.2,0.21,0.2,0.15,0.22,0.2,0.19,0.18,0.18,0.22,0.24,0.19,0.18,0.15,0.18,0.18,0.18,0.18,0.19,0.17,0.18,0.2,0.23,0.2,0.15,0.21,0.18,0.19,0.17,0.15,0.17,0.2,0.19,0.18,0.17,0.15,0.18,0.17,0.18,0.18,0.0,0.19,0.17,0.17,0.16,0.16,0.15,0.18,0.0,0.16,0.15,0.17,0.17,0.17,0.18,0.0,0.0,0.16,0.17,0.18,0.2,0.0,0.16,0.16,0.0,0.18,0.18,0.17,0.15,0.17,0.18,0.0,0.0,0.17,0.16,0.16,0.15,0.16,0.16,0.16,0.16,0.17,0.0,0.15,0.0,0.16,0.0,0.0,0.16,0.0,0.0,0.15,0.0,0.15,0.15,0.0,0.16,0.0,0.0,0.16,0.17,0.0,0.15,0.0,0.15,0.0,0.17,0.0,0.17,0.0,0.0,0.17,0.16,0.0,0.15,0.15,0.0,0.18,0.15,0.15,0.15,0.15,0.15,0.0,0.15,0.15,0.0,0.0,63.08
11/12/2021,3.97,3.46,2.36,1.92,1.37,0.91,0.82,0.78,0.78,0.67,0.53,0.67,0.54,0.54,0.61,0.67,0.0,0.48,0.51,0.45,0.47,0.55,0.46,0.48,0.42,0.47,0.37,0.42,0.4,0.4,0.39,0.39,0.42,0.37,0.38,0.4,0.43,0.38,0.35,0.37,0.36,0.33,0.35,0.31,0.33,0.33,0.37,0.36,0.31,0.39,0.33,0.29,0.34,0.38,0.3,0.25,0.31,0.29,0.19,0.31,0.19,0.25,0.24,0.28,0.25,0.29,0.28,0.23,0.22,0.23,0.28,0.25,0.24,0.25,0.23,0.21,0.23,0.0,0.2,0.22,0.24,0.0,0.16,0.24,0.21,0.2,0.22,0.0,0.2,0.21,0.17,0.22,0.21,0.2,0.21,0.17,0.22,0.22,0.19,0.23,0.22,0.19,0.19,0.2,0.18,0.2,0.21,0.2,0.15,0.22,0.2,0.19,0.18,0.18,0.22,0.24,0.19,0.18,0.15,0.18,0.18,0.18,0.18,0.19,0.17,0.18,0.2,0.23,0.2,0.15,0.21,0.18,0.19,0.17,0.15,0.17,0.2,0.19,0.18,0.17,0.15,0.18,0.17,0.18,0.18,0.0,0.19,0.17,0.17,0.16,0.16,0.15,0.18,0.0,0.16,0.15,0.17,0.17,0.17,0.18,0.0,0.0,0.16,0.17,0.18,0.2,0.0,0.16,0.16,0.0,0.18,0.18,0.17,0.15,0.17,0.18,0.0,0.0,0.17,0.16,0.16,0.15,0.16,0.16,0.16,0.16,0.17,0.0,0.15,0.0,0.16,0.0,0.0,0.16,0.0,0.0,0.15,0.0,0.15,0.15,0.0,0.16,0.0,0.0,0.16,0.17,0.0,0.15,0.0,0.15,0.0,0.17,0.0,0.17,0.0,0.0,0.17,0.16,0.0,0.15,0.15,0.0,0.18,0.15,0.15,0.15,0.15,0.15,0.0,0.15,0.15,0.0,0.0,63.08
11/15/2021,3.97,3.46,2.36,1.92,1.37,0.91,0.82,0.78,0.78,0.67,0.53,0.67,0.54,0.54,0.61,0.67,0.0,0.48,0.51,0.45,0.47,0.55,0.46,0.48,0.42,0.47,0.37,0.42,0.4,0.4,0.39,0.39,0.42,0.37,0.38,0.4,0.43,0.38,0.35,0.37,0.36,0.33,0.35,0.31,0.33,0.33,0.37,0.36,0.31,0.39,0.33,0.29,0.34,0.38,0.3,0.25,0.31,0.29,0.19,0.31,0.19,0.25,0.24,0.28,0.25,0.29,0.28,0.23,0.22,0.23,0.28,0.25,0.24,0.25,0.23,0.21,0.23,0.0,0.2,0.22,0.24,0.0,0.16,0.24,0.21,0.2,0.22,0.0,0.2,0.21,0.17,0.22,0.21,0.2,0.21,0.17,0.22,0.22,0.19,0.23,0.22,0.19,0.19,0.2,0.18,0.2,0.21,0.2,0.15,0.22,0.2,0.19,0.18,0.18,0.22,0.24,0.19,0.18,0.15,0.18,0.18,0.18,0.18,0.19,0.17,0.18,0.2,0.23,0.2,0.15,0.21,0.18,0.19,0.17,0.15,0.17,0.2,0.19,0.18,0.17,0.15,0.18,0.17,0.18,0.18,0.0,0.19,0.17,0.17,0.16,0.16,0.15,0.18,0.0,0.16,0.15,0.17,0.17,0.17,0.18,0.0,0.0,0.16,0.17,0.18,0.2,0.0,0.16,0.16,0.0,0.18,0.18,0.17,0.15,0.17,0.18,0.0,0.0,0.17,0.16,0.16,0.15,0.16,0.16,0.16,0.16,0.17,0.0,0.15,0.0,0.16,0.0,0.0,0.16,0.0,0.0,0.15,0.0,0.15,0.15,0.0,0.16,0.0,0.0,0.16,0.17,0.0,0.15,0.0,0.15,0.0,0.17,0.0,0.17,0.0,0.0,0.17,0.16,0.0,0.15,0.15,0.0,0.18,0.15,0.15,0.15,0.15,0.15,0.0,0.15,0.15,0.0,0.0,63.08
11/16/2021,3.97,3.46,2.36,1.92,1.37,0.91,0.82,0.78,0.78,0.67,0.53,0.67,0.54,0.54,0.61,0.67,0.0,0.48,0.51,0.45,0.47,0.55,0.46,0.48,0.42,0.47,0.37,0.42,0.4,0.4,0.39,0.39,0.42,0.37,0.38,0.4,0.43,0.38,0.35,0.37,0.36,0.33,0.35,0.31,0.33,0.33,0.37,0.36,0.31,0.39,0.33,0.29,0.34,0.38,0.3,0.25,0.31,0.29,0.19,0.31,0.19,0.25,0.24,0.28,0.25,0.29,0.28,0.23,0.22,0.23,0.28,0.25,0.24,0.25,0.23,0.21,0.23,0.0,0.2,0.22,0.24,0.0,0.16,0.24,0.21,0.2,0.22,0.0,0.2,0.21,0.17,0.22,0.21,0.2,0.21,0.17,0.22,0.22,0.19,0.23,0.22,0.19,0.19,0.2,0.18,0.2,0.21,0.2,0.15,0.22,0.2,0.19,0.18,0.18,0.22,0.24,0.19,0.18,0.15,0.18,0.18,0.18,0.18,0.19,0.17,0.18,0.2,0.23,0.2,0.15,0.21,0.18,0.19,0.17,0.15,0.17,0.2,0.19,0.18,0.17,0.15,0.18,0.17,0.18,0.18,0.0,0.19,0.17,0.17,0.16,0.16,0.15,0.18,0.0,0.16,0.15,0.17,0.17,0.17,0.18,0.0,0.0,0.16,0.17,0.18,0.2,0.0,0.16,0.16,0.0,0.18,0.18,0.17,0.15,0.17,0.18,0.0,0.0,0.17,0.16,0.16,0.15,0.16,0.16,0.16,0.16,0.17,0.0,0.15,0.0,0.16,0.0,0.0,0.16,0.0,0.0,0.15,0.0,0.15,0.15,0.0,0.16,0.0,0.0,0.16,0.17,0.0,0.15,0.0,0.15,0.0,0.17,0.0,0.17,0.0,0.0,0.17,0.16,0.0,0.15,0.15,0.0,0.18,0.15,0.15,0.15,0.15,0.15,0.0,0.15,0.15,0.0,0.0,63.08
11/17/2021,3.97,3.46,2.36,1.92,1.37,0.91,0.82,0.78,0.78,0.67,0.53,0.67,0.54,0.54,0.61,0.67,0.0,0.48,0.51,0.45,0.47,0.55,0.46,0.48,0.42,0.47,0.37,0.42,0.4,0.4,0.39,0.39,0.42,0.37,0.38,0.4,0.43,0.38,0.35,0.37,0.36,0.33,0.35,0.31,0.33,0.33,0.37,0.36,0.31,0.39,0.33,0.29,0.34,0.38,0.3,0.25,0.31,0.29,0.19,0.31,0.19,0.25,0.24,0.28,0.25,0.29,0.28,0.23,0.22,0.23,0.28,0.25,0.24,0.25,0.23,0.21,0.23,0.0,0.2,0.22,0.24,0.0,0.16,0.24,0.21,0.2,0.22,0.0,0.2,0.21,0.17,0.22,0.21,0.2,0.21,0.17,0.22,0.22,0.19,0.23,0.22,0.19,0.19,0.2,0.18,0.2,0.21,0.2,0.15,0.22,0.2,0.19,0.18,0.18,0.22,0.24,0.19,0.18,0.15,0.18,0.18,0.18,0.18,0.19,0.17,0.18,0.2,0.23,0.2,0.15,0.21,0.18,0.19,0.17,0.15,0.17,0.2,0.19,0.18,0.17,0.15,0.18,0.17,0.18,0.18,0.0,0.19,0.17,0.17,0.16,0.16,0.15,0.18,0.0,0.16,0.15,0.17,0.17,0.17,0.18,0.0,0.0,0.16,0.17,0.18,0.2,0.0,0.16,0.16,0.0,0.18,0.18,0.17,0.15,0.17,0.18,0.0,0.0,0.17,0.16,0.16,0.15,0.16,0.16,0.16,0.16,0.17,0.0,0.15,0.0,0.16,0.0,0.0,0.16,0.0,0.0,0.15,0.0,0.15,0.15,0.0,0.16,0.0,0.0,0.16,0.17,0.0,0.15,0.0,0.15,0.0,0.17,0.0,0.17,0.0,0.0,0.17,0.16,0.0,0.15,0.15,0.0,0.18,0.15,0.15,0.15,0.15,0.15,0.0,0.15,0.15,0.0,0.0,63.08
11/18/2021,3.97,3.46,2.36,1.92,1.37,0.91,0.82,0.78,0.78,0.67,0.53,0.67,0.54,0.54,0.61,0.67,0.0,0.48,0.51,0.45,0.47,0.55,0.46,0.48,0.42,0.47,0.37,0.42,0.4,0.4,0.39,0.39,0.42,0.37,0.38,0.4,0.43,0.38,0.35,0.37,0.36,0.33,0.35,0.31,0.33,0.33,0.37,0.36,0.31,0.39,0.33,0.29,0.34,0.38,0.3,0.25,0.31,0.29,0.19,0.31,0.19,0.25,0.24,0.28,0.25,0.29,0.28,0.23,0.22,0.23,0.28,0.25,0.24,0.25,0.23,0.21,0.23,0.0,0.2,0.22,0.24,0.0,0.16,0.24,0.21,0.2,0.22,0.0,0.2,0.21,0.17,0.22,0.21,0.2,0.21,0.17,0.22,0.22,0.19,0.23,0.22,0.19,0.19,0.2,0.18,0.2,0.21,0.2,0.15,0.22,0.2,0.19,0.18,0.18,0.22,0.24,0.19,0.18,0.15,0.18,0.18,0.18,0.18,0.19,0.17,0.18,0.2,0.23,0.2,0.15,0.21,0.18,0.19,0.17,0.15,0.17,0.2,0.19,0.18,0.17,0.15,0.18,0.17,0.18,0.18,0.0,0.19,0.17,0.17,0.16,0.16,0.15,0.18,0.0,0.16,0.15,0.17,0.17,0.17,0.18,0.0,0.0,0.16,0.17,0.18,0.2,0.0,0.16,0.16,0.0,0.18,0.18,0.17,0.15,0.17,0.18,0.0,0.0,0.17,0.16,0.16,0.15,0.16,0.16,0.16,0.16,0.17,0.0,0.15,0.0,0.16,0.0,0.0,0.16,0.0,0.0,0.15,0.0,0.15,0.15,0.0,0.16,0.0,0.0,0.16,0.17,0.0,0.15,0.0,0.15,0.0,0.17,0.0,0.17,0.0,0.0,0.17,0.16,0.0,0.15,0.15,0.0,0.18,0.15,0.15,0.15,0.15,0.15,0.0,0.15,0.15,0.0,0.0,63.08
11/19/2021,3.97,3.46,2.36,1.92,1.37,0.91,0.82,0.78,0.78,0.67,0.53,0.67,0.54,0.54,0.61,0.67,0.0,0.48,0.51,0.45,0.47,0.55,0.46,0.48,0.42,0.47,0.37,0.42,0.4,0.4,0.39,0.39,0.42,0.37,0.38,0.4,0.43,0.38,0.35,0.37,0.36,0.33,0.35,0.31,0.33,0.33,0.37,0.36,0.31,0.39,0.33,0.29,0.34,0.38,0.3,0.25,0.31,0.29,0.19,0.31,0.19,0.25,0.24,0.28,0.25,0.29,0.28,0.23,0.22,0.23,0.28,0.25,0.24,0.25,0.23,0.21,0.23,0.0,0.2,0.22,0.24,0.0,0.16,0.24,0.21,0.2,0.22,0.0,0.2,0.21,0.17,0.22,0.21,0.2,0.21,0.17,0.22,0.22,0.19,0.23,0.22,0.19,0.19,0.2,0.18,0.2,0.21,0.2,0.15,0.22,0.2,0.19,0.18,0.18,0.22,0.24,0.19,0.18,0.15,0.18,0.18,0.18,0.18,0.19,0.17,0.18,0.2,0.23,0.2,0.15,0.21,0.18,0.19,0.17,0.15,0.17,0.2,0.19,0.18,0.17,0.15,0.18,0.17,0.18,0.18,0.0,0.19,0.17,0.17,0.16,0.16,0.15,0.18,0.0,0.16,0.15,0.17,0.17,0.17,0.18,0.0,0.0,0.16,0.17,0.18,0.2,0.0,0.16,0.16,0.0,0.18,0.18,0.17,0.15,0.17,0.18,0.0,0.0,0.17,0.16,0.16,0.15,0.16,0.16,0.16,0.16,0.17,0.0,0.15,0.0,0.16,0.0,0.0,0.16,0.0,0.0,0.15,0.0,0.15,0.15,0.0,0.16,0.0,0.0,0.16,0.17,0.0,0.15,0.0,0.15,0.0,0.17,0.0,0.17,0.0,0.0,0.17,0.16,0.0,0.15,0.15,0.0,0.18,0.15,0.15,0.15,0.15,0.15,0.0,0.15,0.15,0.0,0.0,63.08
11/22/2021,3.97,3.46,2.36,1.92,1.37,0.91,0.82,0.78,0.78,0.67,0.53,0.67,0.54,0.54,0.61,0.67,0.0,0.48,0.51,0.45,0.47,0.55,0.46,0.48,0.42,0.47,0.37,0.42,0.4,0.4,0.39,0.39,0.42,0.37,0.38,0.4,0.43,0.38,0.35,0.37,0.36,0.33,0.35,0.31,0.33,0.33,0.37,0.36,0.31,0.39,0.33,0.29,0.34,0.38,0.3,0.25,0.31,0.29,0.19,0.31,0.19,0.25,0.24,0.28,0.25,0.29,0.28,0.23,0.22,0.23,0.28,0.25,0.24,0.25,0.23,0.21,0.23,0.0,0.2,0.22,0.24,0.0,0.16,0.24,0.21,0.2,0.22,0.0,0.2,0.21,0.17,0.22,0.21,0.2,0.21,0.17,0.22,0.22,0.19,0.23,0.22,0.19,0.19,0.2,0.18,0.2,0.21,0.2,0.15,0.22,0.2,0.19,0.18,0.18,0.22,0.24,0.19,0.18,0.15,0.18,0.18,0.18,0.18,0.19,0.17,0.18,0.2,0.23,0.2,0.15,0.21,0.18,0.19,0.17,0.15,0.17,0.2,0.19,0.18,0.17,0.15,0.18,0.17,0.18,0.18,0.0,0.19,0.17,0.17,0.16,0.16,0.15,0.18,0.0,0.16,0.15,0.17,0.17,0.17,0.18,0.0,0.0,0.16,0.17,0.18,0.2,0.0,0.16,0.16,0.0,0.18,0.18,0.17,0.15,0.17,0.18,0.0,0.0,0.17,0.16,0.16,0.15,0.16,0.16,0.16,0.16,0.17,0.0,0.15,0.0,0.16,0.0,0.0,0.16,0.0,0.0,0.15,0.0,0.15,0.15,0.0,0.16,0.0,0.0,0.16,0.17,0.0,0.15,0.0,0.15,0.0,0.17,0.0,0.17,0.0,0.0,0.17,0.16,0.0,0.15,0.15,0.0,0.18,0.15,0.15,0.15,0.15,0.15,0.0,0.15,0.15,0.0,0.0,63.08
11/23/2021,3.97,3.46,2.36,1.92,1.37,0.91,0.82,0.78,0.78,0.67,0.53,0.67,0.54,0.54,0.61,0.67,0.0,0.48,0.51,0.45,0.47,0.55,0.46,0.48,0.42,0.47,0.37,0.42,0.4,0.4,0.39,0.39,0.42,0.37,0.38,0.4,0.43,0.38,0.35,0.37,0.36,0.33,0.35,0.31,0.33,0.33,0.37,0.36,0.31,0.39,0.33,0.29,0.34,0.38,0.3,0.25,0.31,0.29,0.19,0.31,0.19,0.25,0.24,0.28,0.25,0.29,0.28,0.23,0.22,0.23,0.28,0.25,0.24,0.25,0.23,0.21,0.23,0.0,0.2,0.22,0.24,0.0,0.16,0.24,0.21,0.2,0.22,0.0,0.2,0.21,0.17,0.22,0.21,0.2,0.21,0.17,0.22,0.22,0.19,0.23,0.22,0.19,0.19,0.2,0.18,0.2,0.21,0.2,0.15,0.22,0.2,0.19,0.18,0.18,0.22,0.24,0.19,0.18,0.15,0.18,0.18,0.18,0.18,0.19,0.17,0.18,0.2,0.23,0.2,0.15,0.21,0.18,0.19,0.17,0.15,0.17,0.2,0.19,0.18,0.17,0.15,0.18,0.17,0.18,0.18,0.0,0.19,0.17,0.17,0.16,0.16,0.15,0.18,0.0,0.16,0.15,0.17,0.17,0.17,0.18,0.0,0.0,0.16,0.17,0.18,0.2,0.0,0.16,0.16,0.0,0.18,0.18,0.17,0.15,0.17,0.18,0.0,0.0,0.17,0.16,0.16,0.15,0.16,0.16,0.16,0.16,0.17,0.0,0.15,0.0,0.16,0.0,0.0,0.16,0.0,0.0,0.15,0.0,0.15,0.15,0.0,0.16,0.0,0.0,0.16,0.17,0.0,0.15,0.0,0.15,0.0,0.17,0.0,0.17,0.0,0.0,0.17,0.16,0.0,0.15,0.15,0.0,0.18,0.15,0.15,0.15,0.15,0.15,0.0,0.15,0.15,0.0,0.0,63.08
11/24/2021,4.2,3.49,2.27,1.91,1.33,0.92,0.8,0.83,0.76,0.61,0.5,0.79,0.51,0.57,0.58,0.94,0.0,0.43,0.48,0.39,0.46,0.56,0.47,0.47,0.43,0.47,0.35,0.43,0.41,0.42,0.4,0.41,0.43,0.35,0.4,0.39,0.45,0.39,0.33,0.39,0.35,0.34,0.36,0.31,0.35,0.31,0.39,0.35,0.32,0.4,0.35,0.3,0.34,0.38,0.25,0.25,0.29,0.29,0.17,0.3,0.19,0.27,0.25,0.26,0.25,0.26,0.29,0.23,0.22,0.23,0.3,0.26,0.25,0.25,0.24,0.23,0.22,0.0,0.21,0.22,0.25,0.0,0.17,0.24,0.21,0.2,0.21,0.0,0.21,0.19,0.17,0.2,0.24,0.22,0.22,0.17,0.22,0.23,0.17,0.22,0.22,0.2,0.19,0.18,0.18,0.21,0.2,0.18,0.15,0.22,0.21,0.19,0.19,0.18,0.21,0.23,0.19,0.0,0.15,0.18,0.18,0.18,0.19,0.19,0.16,0.18,0.2,0.22,0.19,0.0,0.2,0.19,0.19,0.15,0.16,0.16,0.2,0.2,0.18,0.18,0.0,0.19,0.17,0.18,0.19,0.15,0.19,0.17,0.17,0.16,0.16,0.15,0.18,0.0,0.16,0.0,0.15,0.16,0.17,0.18,0.0,0.0,0.15,0.16,0.19,0.22,0.0,0.15,0.16,0.0,0.18,0.17,0.18,0.15,0.17,0.17,0.0,0.15,0.17,0.15,0.0,0.15,0.16,0.16,0.16,0.15,0.17,0.0,0.16,0.0,0.15,0.0,0.0,0.17,0.15,0.0,0.15,0.0,0.16,0.17,0.0,0.16,0.15,0.0,0.15,0.18,0.0,0.16,0.0,0.15,0.0,0.17,0.15,0.17,0.0,0.0,0.19,0.16,0.0,0.0,0.16,0.0,0.18,0.16,0.15,0.0,0.16,0.15,0.0,0.15,0.16,0.19,0.16,63.52
11/25/2021,4.2,3.49,2.27,1.91,1.33,0.92,0.8,0.83,0.76,0.61,0.5,0.79,0.51,0.57,0.58,0.94,0.0,0.43,0.48,0.39,0.46,0.56,0.47,0.47,0.43,0.47,0.35,0.43,0.41,0.42,0.4,0.41,0.43,0.35,0.4,0.39,0.45,0.39,0.33,0.39,0.35,0.34,0.36,0.31,0.35,0.31,0.39,0.35,0.32,0.4,0.35,0.3,0.34,0.38,0.25,0.25,0.29,0.29,0.17,0.3,0.19,0.27,0.25,0.26,0.25,0.26,0.29,0.23,0.22,0.23,0.3,0.26,0.25,0.25,0.24,0.23,0.22,0.0,0.21,0.22,0.25,0.0,0.17,0.24,0.21,0.2,0.21,0.0,0.21,0.19,0.17,0.2,0.24,0.22,0.22,0.17,0.22,0.23,0.17,0.22,0.22,0.2,0.19,0.18,0.18,0.21,0.2,0.18,0.15,0.22,0.21,0.19,0.19,0.18,0.21,0.23,0.19,0.0,0.15,0.18,0.18,0.18,0.19,0.19,0.16,0.18,0.2,0.22,0.19,0.0,0.2,0.19,0.19,0.15,0.16,0.16,0.2,0.2,0.18,0.18,0.0,0.19,0.17,0.18,0.19,0.15,0.19,0.17,0.17,0.16,0.16,0.15,0.18,0.0,0.16,0.0,0.15,0.16,0.17,0.18,0.0,0.0,0.15,0.16,0.19,0.22,0.0,0.15,0.16,0.0,0.18,0.17,0.18,0.15,0.17,0.17,0.0,0.15,0.17,0.15,0.0,0.15,0.16,0.16,0.16,0.15,0.17,0.0,0.16,0.0,0.15,0.0,0.0,0.17,0.15,0.0,0.15,0.0,0.16,0.17,0.0,0.16,0.15,0.0,0.15,0.18,0.0,0.16,0.0,0.15,0.0,0.17,0.15,0.17,0.0,0.0,0.19,0.16,0.0,0.0,0.16,0.0,0.18,0.16,0.15,0.0,0.16,0.15,0.0,0.15,0.16,0.19,0.16,63.52
11/26/2021,4.2,3.49,2.27,1.91,1.33,0.92,0.8,0.83,0.76,0.61,0.5,0.79,0.51,0.57,0.58,0.94,0.0,0.43,0.48,0.39,0.46,0.56,0.47,0.47,0.43,0.47,0.35,0.43,0.41,0.42,0.4,0.41,0.43,0.35,0.4,0.39,0.45,0.39,0.33,0.39,0.35,0.34,0.36,0.31,0.35,0.31,0.39,0.35,0.32,0.4,0.35,0.3,0.34,0.38,0.25,0.25,0.29,0.29,0.17,0.3,0.19,0.27,0.25,0.26,0.25,0.26,0.29,0.23,0.22,0.23,0.3,0.26,0.25,0.25,0.24,0.23,0.22,0.0,0.21,0.22,0.25,0.0,0.17,0.24,0.21,0.2,0.21,0.0,0.21,0.19,0.17,0.2,0.24,0.22,0.22,0.17,0.22,0.23,0.17,0.22,0.22,0.2,0.19,0.18,0.18,0.21,0.2,0.18,0.15,0.22,0.21,0.19,0.19,0.18,0.21,0.23,0.19,0.0,0.15,0.18,0.18,0.18,0.19,0.19,0.16,0.18,0.2,0.22,0.19,0.0,0.2,0.19,0.19,0.15,0.16,0.16,0.2,0.2,0.18,0.18,0.0,0.19,0.17,0.18,0.19,0.15,0.19,0.17,0.17,0.16,0.16,0.15,0.18,0.0,0.16,0.0,0.15,0.16,0.17,0.18,0.0,0.0,0.15,0.16,0.19,0.22,0.0,0.15,0.16,0.0,0.18,0.17,0.18,0.15,0.17,0.17,0.0,0.15,0.17,0.15,0.0,0.15,0.16,0.16,0.16,0.15,0.17,0.0,0.16,0.0,0.15,0.0,0.0,0.17,0.15,0.0,0.15,0.0,0.16,0.17,0.0,0.16,0.15,0.0,0.15,0.18,0.0,0.16,0.0,0.15,0.0,0.17,0.15,0.17,0.0,0.0,0.19,0.16,0.0,0.0,0.16,0.0,0.18,0.16,0.15,0.0,0.16,0.15,0.0,0.15,0.16,0.19,0.16,63.52
11/29/2021,4.2,3.49,2.27,1.91,1.33,0.92,0.8,0.83,0.76,0.61,0.5,0.79,0.51,0.57,0.58,0.94,0.0,0.43,0.48,0.39,0.46,0.56,0.47,0.47,0.43,0.47,0.35,0.43,0.41,0.42,0.4,0.41,0.43,0.35,0.4,0.39,0.45,0.39,0.33,0.39,0.35,0.34,0.36,0.31,0.35,0.31,0.39,0.35,0.32,0.4,0.35,0.3,0.34,0.38,0.25,0.25,0.29,0.29,0.17,0.3,0.19,0.27,0.25,0.26,0.25,0.26,0.29,0.23,0.22,0.23,0.3,0.26,0.25,0.25,0.24,0.23,0.22,0.0,0.21,0.22,0.25,0.0,0.17,0.24,0.21,0.2,0.21,0.0,0.21,0.19,0.17,0.2,0.24,0.22,0.22,0.17,0.22,0.23,0.17,0.22,0.22,0.2,0.19,0.18,0.18,0.21,0.2,0.18,0.15,0.22,0.21,0.19,0.19,0.18,0.21,0.23,0.19,0.0,0.15,0.18,0.18,0.18,0.19,0.19,0.16,0.18,0.2,0.22,0.19,0.0,0.2,0.19,0.19,0.15,0.16,0.16,0.2,0.2,0.18,0.18,0.0,0.19,0.17,0.18,0.19,0.15,0.19,0.17,0.17,0.16,0.16,0.15,0.18,0.0,0.16,0.0,0.15,0.16,0.17,0.18,0.0,0.0,0.15,0.16,0.19,0.22,0.0,0.15,0.16,0.0,0.18,0.17,0.18,0.15,0.17,0.17,0.0,0.15,0.17,0.15,0.0,0.15,0.16,0.16,0.16,0.15,0.17,0.0,0.16,0.0,0.15,0.0,0.0,0.17,0.15,0.0,0.15,0.0,0.16,0.17,0.0,0.16,0.15,0.0,0.15,0.18,0.0,0.16,0.0,0.15,0.0,0.17,0.15,0.17,0.0,0.0,0.19,0.16,0.0,0.0,0.16,0.0,0.18,0.16,0.15,0.0,0.16,0.15,0.0,0.15,0.16,0.19,0.16,63.52
